evaluation_index,gap_months,k_references,level_weight,distance_power,max_pairs_per_bin,shape_weight,fitness,val_mae,val_rmse,validation_block_rmse_std,selected_alpha,num_train_pairs,num_train_pair_targets
87,6,8,0.13,1.232,2,0.87,0.5200788731726029,0.4132872544982585,0.5139000652842622,0.061788078883407045,100.0,147,33
131,3,7,0.245,0.879,1,0.755,0.5201842542052385,0.42189152651621953,0.5152569603188725,0.049272938863660874,100.0,87,36
197,6,7,0.069,1.489,2,0.931,0.5205831954723822,0.41436020548334984,0.5144215625187872,0.06161632953594966,100.0,147,33
145,6,11,0.0,2.125,3,1.0,0.5219478363536046,0.4291509824703638,0.5164945361807948,0.054533001728098364,100.0,202,33
100,6,8,0.055,1.094,2,0.945,0.5220287627388668,0.4144342302187299,0.5155143909652786,0.06514371773588132,100.0,147,33
111,6,8,0.056,1.066,2,0.944,0.5220319293203213,0.4144355458456709,0.515508478235235,0.0652345108508627,100.0,147,33
214,6,7,0.079,1.613,2,0.921,0.5223471377389115,0.4162902710585311,0.5163031015540728,0.06044036184838765,100.0,147,33
102,1,8,0.238,1.459,2,0.762,0.5225917779908823,0.42325379586212714,0.5156040864520628,0.06987691538819492,100.0,172,38
61,6,9,0.0,1.313,2,1.0,0.5227036178917368,0.41831868558819724,0.5166380048486002,0.06065613043136521,100.0,147,33
18,6,9,0.0,0.518,2,1.0,0.5229601557313159,0.417031969912187,0.5167084899919651,0.06251665739350896,100.0,147,33
133,6,9,0.0,1.181,3,1.0,0.522995680283079,0.4277133977012246,0.5177011548440219,0.05294525439057045,100.0,202,33
72,6,9,0.038,1.232,2,0.962,0.5233866143430614,0.4177123513383906,0.5166759758325614,0.06710638510500067,100.0,147,33
134,12,14,0.4,3.0,1,0.6,0.5234141156706453,0.41402963375647095,0.5139500300960964,0.09464085574548947,100.0,65,27
236,12,9,0.395,2.943,3,0.605,0.5234153931858326,0.42246264619600205,0.5147949480544213,0.0862044513141136,100.0,158,27
99,6,7,0.037,0.996,2,0.963,0.5236100130404299,0.4206357703466855,0.51821544350191,0.05394569538519866,100.0,147,33
343,1,5,0.306,0.918,1,0.694,0.5236281977981053,0.41495285960366335,0.5205356849064995,0.03092512891605864,100.0,92,38
35,6,8,0.0,0.907,2,1.0,0.5237739296424626,0.4236406820904989,0.5176471212768073,0.06126808365655322,100.0,147,33
157,6,8,0.0,1.457,2,1.0,0.5240419957513265,0.4237291292765194,0.5180351097565283,0.06006885994798121,100.0,147,33
103,3,9,0.4,0.5,3,0.6,0.5244505362271792,0.4305465516315937,0.5169064738376593,0.07544062389519916,100.0,222,36
77,6,7,0.0,1.484,2,1.0,0.525052780399479,0.42362583950648924,0.5191651807278089,0.058875996716700935,100.0,147,33
294,1,5,0.264,0.5,1,0.736,0.5254659497591517,0.40986927810203516,0.5203595496898575,0.05106400069294201,100.0,92,38
203,12,11,0.4,3.0,3,0.6,0.52565139772569,0.4229856148665353,0.5169451517889352,0.08706245936754797,100.0,158,27
9,6,6,0.115,2.206,2,0.885,0.5256537792444481,0.42101609188875544,0.5200255234549858,0.05628255789462317,100.0,147,33
281,6,7,0.0,0.5,3,1.0,0.5256950016812296,0.43287603575939027,0.5201388893315814,0.05556112349648287,100.0,202,33
32,6,8,0.007,0.746,2,0.993,0.5261769609189623,0.4216106369188102,0.5202540806070842,0.059228803118780746,100.0,147,33
246,1,12,0.36,1.81,2,0.64,0.5269036982626173,0.4207668865005325,0.5187848669938037,0.08118831268813602,100.0,172,38
6,6,15,0.13,1.426,3,0.87,0.5291369656802959,0.4302033739036451,0.522338793850432,0.06798171829863911,100.0,202,33
2,3,14,0.258,2.557,3,0.742,0.5291689718787821,0.4305170841172646,0.522587453779475,0.06581518099307042,100.0,222,36
71,6,10,0.4,0.5,1,0.6,0.5297876425618898,0.4234761607112255,0.5198529918934738,0.09934650668416067,100.0,80,33
254,6,13,0.108,1.016,2,0.892,0.5313353285284064,0.42209961625079206,0.5236674765331647,0.07667851995241681,100.0,147,33
125,3,14,0.237,2.857,5,0.763,0.5321853505221195,0.43335895567741745,0.5243271229575047,0.07858227564614714,100.0,332,36
253,6,7,0.13,2.242,3,0.87,0.5322636429819222,0.4313265254399839,0.5279572769878202,0.04306365994101981,100.0,202,33
128,1,6,0.202,1.26,3,0.798,0.5326858445244445,0.430275417427943,0.5279761177357667,0.04709726788677771,100.0,243,38
245,12,7,0.376,2.817,4,0.624,0.533321887289018,0.43352605751951784,0.5262518463948256,0.07070040894192398,100.0,197,27
8,3,13,0.28,1.281,4,0.72,0.5343751900164323,0.4375631969223551,0.5257469660424382,0.0862822397399411,100.0,279,36
11,6,7,0.227,0.849,1,0.773,0.5392526963073195,0.43402790478734865,0.5316954578984905,0.07557238408829069,100.0,80,33
21,1,1,0.142,0.5,1,0.858,0.5404265780400462,0.44700958699341414,0.5374532871377429,0.029732909023033313,100.0,92,38
95,3,9,0.4,2.226,3,0.6,0.5424888727185512,0.44476287163226624,0.5360188913923402,0.06469981326211066,100.0,222,36
23,1,2,0.0,0.5,1,1.0,0.5431486707486184,0.4204508458399178,0.534331158959523,0.08817511789095407,100.0,92,38
34,6,9,0.263,1.101,1,0.737,0.5433211663374358,0.439297044691172,0.5335046654736146,0.0981650086382113,100.0,80,33
244,12,3,0.135,2.194,3,0.865,0.5437828281357989,0.442464791888975,0.5355331888738152,0.08249639261983761,100.0,158,27
108,1,1,0.066,0.5,1,0.9339999999999999,0.5439860624606772,0.44464275268673187,0.5396128396955692,0.04373222765108009,100.0,92,38
237,3,8,0.4,1.287,4,0.6,0.5469726568031515,0.4431990268376227,0.5394219913534859,0.07550665449665693,100.0,279,36
297,1,1,0.11,0.5,1,0.89,0.5471173998823264,0.45557407626079965,0.5435301392280131,0.03587260654313414,100.0,92,38
96,6,9,0.4,1.812,1,0.6,0.5472981030244706,0.4445313169872858,0.538420395947275,0.0887770707719554,100.0,80,33
114,6,9,0.206,1.307,2,0.794,0.5481632546978683,0.43270222456074836,0.5403128099806598,0.07850444717208492,100.0,147,33
120,1,1,0.072,0.5,1,0.928,0.5486451150717138,0.4561272727421125,0.5446377879725104,0.04007327099203419,100.0,92,38
273,3,5,0.397,0.5,1,0.603,0.5494778948369229,0.451210041268895,0.5450846892195732,0.04393205617349734,100.0,87,36
115,6,9,0.4,0.731,2,0.6,0.5495648928882764,0.4374331342451901,0.5403694229026745,0.09195469985601806,100.0,147,33
91,1,1,0.155,0.5,1,0.845,0.5496542516833272,0.45933868369891306,0.5455649114287116,0.04089340254615619,100.0,92,38
220,6,9,0.4,2.078,1,0.6,0.5505365621470176,0.44757743213885987,0.5418350448958513,0.08701517251166278,100.0,80,33
319,3,5,0.318,0.5,1,0.6819999999999999,0.5505727083776866,0.44418784646592036,0.5466993997503637,0.03873308627322787,100.0,87,36
314,3,5,0.319,0.5,1,0.681,0.5507782345493358,0.44478917395518697,0.5468976372777166,0.0388059727161924,100.0,87,36
31,3,2,0.0,0.5,1,1.0,0.5509410057216577,0.4378404168269172,0.5422307123603402,0.0871029336131758,100.0,87,36
307,1,1,0.045,0.5,1,0.955,0.557296737221542,0.45265201029841146,0.5548269716565779,0.024697655649641694,100.0,92,38
305,1,1,0.036,0.5,1,0.964,0.558908315340862,0.456660758938147,0.5565341549788578,0.02374160362004211,100.0,92,38
274,3,5,0.4,1.546,2,0.6,0.5640835383122383,0.46430258196649626,0.559718806346082,0.04364731966156434,100.0,160,36
286,3,4,0.4,0.619,1,0.6,0.5651639133862061,0.4630849743267523,0.5606388681008463,0.04525045285359753,100.0,87,36
163,6,11,0.4,3.0,3,0.6,0.5652964678565576,0.45610388460631335,0.5581112202586784,0.07185247597879228,100.0,202,33
74,1,1,0.031,0.5,1,0.969,0.5661255444807115,0.4600969860282447,0.5629161724452219,0.03209372035489641,100.0,92,38
266,6,6,0.4,1.47,1,0.6,0.566225835735097,0.4671157863673086,0.5598858664586874,0.0633996927640954,100.0,80,33
287,3,4,0.4,0.927,1,0.6,0.5681550249847303,0.4653325562203141,0.5635471642022423,0.04607860782487966,100.0,87,36
7,3,3,0.19,1.067,4,0.81,0.5733249659827886,0.4586459635439711,0.5675862883008661,0.05738677681922481,100.0,279,36
4,6,6,0.388,2.733,4,0.612,0.5830545040237285,0.47556843893471146,0.5766587131146039,0.06395790909124587,100.0,251,33
124,1,5,0.381,2.596,3,0.619,0.587618109822396,0.48400230175578984,0.5828101270509978,0.04807982771398243,100.0,243,38
243,1,1,0.23,0.5,1,0.77,0.5877282446709634,0.4800811143234768,0.5840755080244946,0.036527366464687634,100.0,92,38
88,1,1,0.231,0.5,1,0.769,0.5877282446709651,0.48008111432347894,0.5840755080244965,0.03652736646468609,100.0,92,38
36,1,1,0.233,0.5,1,0.767,0.5877282446709656,0.4800811143234796,0.584075508024497,0.036527366464686295,100.0,92,38
126,1,3,0.304,0.815,2,0.696,0.5893316167298674,0.46836337016393087,0.5842352312629356,0.05096385466931843,100.0,172,38
177,1,1,0.191,0.5,1,0.8089999999999999,0.5916311562462603,0.481913206547074,0.5882662672000019,0.033648890462584236,100.0,92,38
64,1,1,0.184,0.5,1,0.8160000000000001,0.5916311562462603,0.4819132065470746,0.588266267200002,0.03364889046258354,100.0,92,38
249,3,3,0.309,1.634,2,0.6910000000000001,0.5922403065386087,0.4777670980686591,0.5884598178701926,0.037804886684161015,100.0,160,36
47,1,1,0.267,0.5,1,0.733,0.5953890761829547,0.4847878079748426,0.5921622357679184,0.03226840415036302,100.0,92,38
205,1,1,0.256,0.5,1,0.744,0.5953890761829564,0.4847878079748445,0.5921622357679202,0.032268404150363056,100.0,92,38
101,1,1,0.264,0.5,1,0.736,0.5953890761829569,0.48478780797484516,0.5921622357679205,0.03226840415036361,100.0,92,38
39,1,1,0.179,0.5,1,0.821,0.598518120062984,0.4914245279349662,0.5957436178396037,0.027745022233802482,100.0,92,38
129,3,2,0.235,0.685,3,0.765,0.6186767483057807,0.5042487832594118,0.6165151962813846,0.021615520243960806,100.0,222,36
119,1,1,0.304,0.5,1,0.696,0.6568554912218083,0.5067207244322254,0.6450567652143423,0.11798726007466007,100.0,92,38
10,3,1,0.315,2.162,4,0.685,0.6682646835756695,0.5354156628643593,0.6627521184452299,0.05512565130439603,100.0,279,36
188,1,1,0.006,0.5,1,0.994,0.6695125514801878,0.5084764029080734,0.6551908090026649,0.14321742477522975,100.0,92,38
345,1,1,0.004,0.516,1,0.996,0.6695125514801887,0.5084764029080756,0.655190809002666,0.14321742477522692,100.0,92,38
179,1,1,0.013,0.5,1,0.987,0.6695125514801893,0.5084764029080756,0.6551908090026665,0.14321742477522778,100.0,92,38
81,1,1,0.316,0.5,1,0.6839999999999999,0.670287371277055,0.5208227501184464,0.6597003374029039,0.10587033874151064,100.0,92,38
176,1,1,0.018,0.5,1,0.982,0.6707841646386574,0.5111727847390518,0.6565764138807978,0.14207750757859575,100.0,92,38
19,1,1,0.0,0.5,1,1.0,0.6826489883947102,0.5245968157143005,0.6693835086376753,0.13265479757035012,100.0,92,38
186,1,1,0.0,0.783,1,1.0,0.6826489883947113,0.5245968157143029,0.6693835086376762,0.13265479757035167,100.0,92,38
169,1,1,0.0,0.874,1,1.0,0.6826489883947116,0.5245968157143029,0.6693835086376764,0.1326547975703518,100.0,92,38
267,6,1,0.0,0.5,1,1.0,0.6990765584404859,0.5283126118692947,0.6839759802133034,0.15100578227182526,100.0,80,33
330,6,2,0.4,1.533,2,0.6,0.7082421084952752,0.5461054601000074,0.6995017489711765,0.08740359524098837,100.0,147,33
63,6,2,0.4,1.546,2,0.6,0.7082591814861023,0.5461166574190941,0.6995153997045974,0.08743781781504914,100.0,147,33
65,6,2,0.4,1.651,2,0.6,0.7084002047961525,0.546201075815277,0.6996290058556142,0.08771198940538319,100.0,147,33
285,6,2,0.4,1.714,2,0.6,0.7084872641133395,0.5462465573038711,0.699699826544136,0.08787437569203482,100.0,147,33
140,6,2,0.4,1.823,2,0.6,0.7086416318243813,0.5463160575652425,0.6998265260303403,0.08815105794040999,100.0,147,33
194,6,2,0.4,1.871,2,0.6,0.7087109333290591,0.5463429712316238,0.6998838308115677,0.08827102517491418,100.0,147,33
54,6,2,0.4,2.077,2,0.6,0.7090155922963902,0.5464330362356773,0.7001384705722321,0.08877121724158146,100.0,147,33
268,6,2,0.4,2.174,2,0.6,0.7091621351892872,0.5464613513642194,0.70026236514321,0.08899770046077117,100.0,147,33
29,1,1,0.4,0.5,1,0.6,0.7329262671441577,0.5555920434533069,0.723197237064766,0.09729030079391637,100.0,92,38
20,1,1,0.4,0.503,1,0.6,0.7329262671441589,0.5555920434533081,0.7231972370647672,0.09729030079391579,100.0,92,38
329,3,1,0.4,0.584,1,0.6,0.736001285200778,0.5855001564061976,0.7275820810095471,0.08419204191230915,100.0,87,36
225,3,1,0.4,1.288,1,0.6,0.7360012852007785,0.5855001564061986,0.7275820810095478,0.08419204191230668,100.0,87,36
165,3,1,0.4,0.773,1,0.6,0.7360012852007789,0.5855001564061986,0.7275820810095481,0.0841920419123079,100.0,87,36
316,3,1,0.4,0.757,1,0.6,0.7360012852007789,0.5855001564061989,0.7275820810095482,0.08419204191230704,100.0,87,36
185,3,1,0.4,1.058,1,0.6,0.7360012852007789,0.5855001564061998,0.7275820810095484,0.08419204191230593,100.0,87,36
196,3,1,0.4,0.529,1,0.6,0.7360012852007791,0.5855001564061998,0.7275820810095484,0.08419204191230772,100.0,87,36
156,3,1,0.4,1.34,1,0.6,0.7360012852007792,0.5855001564061991,0.7275820810095484,0.08419204191230825,100.0,87,36
223,3,1,0.4,1.09,1,0.6,0.7360012852007792,0.5855001564062001,0.7275820810095486,0.08419204191230678,100.0,87,36
215,3,1,0.4,1.066,1,0.6,0.7360012852007793,0.5855001564062005,0.7275820810095486,0.08419204191230718,100.0,87,36
148,3,1,0.4,0.913,1,0.6,0.7360012852007797,0.5855001564061998,0.7275820810095489,0.08419204191230756,100.0,87,36
167,3,1,0.4,1.458,1,0.6,0.7360012852007797,0.5855001564061998,0.7275820810095489,0.0841920419123082,100.0,87,36
164,3,1,0.4,0.936,1,0.6,0.7360012852007798,0.5855001564061995,0.7275820810095489,0.08419204191230849,100.0,87,36
298,3,1,0.4,1.235,1,0.6,0.7360012852007798,0.5855001564061998,0.727582081009549,0.08419204191230804,100.0,87,36
56,3,1,0.4,0.932,1,0.6,0.7360012852007798,0.5855001564062001,0.727582081009549,0.08419204191230803,100.0,87,36
155,3,1,0.4,0.883,1,0.6,0.7360012852007799,0.5855001564061998,0.727582081009549,0.0841920419123092,100.0,87,36
118,3,1,0.4,0.609,1,0.6,0.7360012852007799,0.5855001564061995,0.7275820810095491,0.08419204191230761,100.0,87,36
22,3,1,0.4,0.69,1,0.6,0.7360012852007799,0.5855001564062005,0.7275820810095491,0.08419204191230775,100.0,87,36
195,3,1,0.4,1.403,1,0.6,0.73600128520078,0.5855001564061998,0.7275820810095492,0.08419204191230728,100.0,87,36
175,3,1,0.4,1.291,1,0.6,0.73600128520078,0.5855001564062005,0.7275820810095492,0.08419204191230814,100.0,87,36
291,3,1,0.4,1.351,1,0.6,0.73600128520078,0.5855001564062005,0.7275820810095492,0.08419204191230814,100.0,87,36
90,3,1,0.4,1.013,1,0.6,0.7360012852007801,0.5855001564062001,0.7275820810095492,0.08419204191230832,100.0,87,36
338,3,1,0.4,0.889,1,0.6,0.7360012852007801,0.5855001564062008,0.7275820810095495,0.08419204191230603,100.0,87,36
231,3,1,0.4,0.909,1,0.6,0.7360012852007801,0.585500156406201,0.7275820810095495,0.08419204191230707,100.0,87,36
82,3,1,0.4,1.206,1,0.6,0.7360012852007802,0.5855001564061998,0.7275820810095495,0.08419204191230735,100.0,87,36
73,3,1,0.4,0.927,1,0.6,0.7360012852007803,0.5855001564062005,0.7275820810095495,0.08419204191230825,100.0,87,36
317,3,1,0.4,1.039,1,0.6,0.7360012852007803,0.5855001564062005,0.7275820810095496,0.08419204191230814,100.0,87,36
110,3,1,0.4,0.969,1,0.6,0.7360012852007803,0.5855001564062008,0.7275820810095496,0.08419204191230756,100.0,87,36
193,3,1,0.4,1.049,1,0.6,0.7360012852007805,0.5855001564062005,0.7275820810095497,0.08419204191230735,100.0,87,36
117,3,1,0.4,1.133,1,0.6,0.7360012852007806,0.5855001564062005,0.7275820810095498,0.08419204191230767,100.0,87,36
306,3,1,0.4,1.026,1,0.6,0.7360012852007806,0.585500156406201,0.7275820810095498,0.0841920419123075,100.0,87,36
55,3,1,0.4,0.838,1,0.6,0.7360012852007806,0.5855001564062017,0.7275820810095499,0.08419204191230632,100.0,87,36
206,3,1,0.4,1.395,1,0.6,0.7360012852007808,0.585500156406201,0.72758208100955,0.08419204191230772,100.0,87,36
232,3,1,0.4,0.993,1,0.6,0.7360012852007808,0.585500156406201,0.72758208100955,0.08419204191230789,100.0,87,36
224,3,1,0.4,1.149,1,0.6,0.736001285200781,0.5855001564062013,0.7275820810095502,0.08419204191230803,100.0,87,36
241,3,1,0.4,0.867,1,0.6,0.7360012852007811,0.585500156406202,0.7275820810095505,0.08419204191230667,100.0,87,36
233,3,1,0.4,0.712,1,0.6,0.7360012852007817,0.5855001564062005,0.7275820810095509,0.08419204191230774,100.0,87,36
277,6,1,0.4,1.466,1,0.6,0.7602461499676633,0.5903498986610184,0.7543268587105708,0.05919291257092415,100.0,80,33
