semantic_pair_id,sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,i_cache_split,i_cache_record_id,i_generation_run_id,i_generation_branch,i_generation_partner_sample_id,i_state_file_sha256,j_cache_split,j_cache_record_id,j_generation_run_id,j_generation_branch,j_generation_partner_sample_id,j_state_file_sha256,state_resolution,derived_from_cache,semantic_pair_simulated_simultaneously
train:40__train:23,40,23,2021-01,2021-12,2022-01,2019-08,2020-07,2020-08,100.4,100.4,0.0,1.546916,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:40__train:24,40,24,2021-01,2021-12,2022-01,2019-09,2020-08,2020-09,100.4,100.2,0.2,1.420711,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:24,train:run:013,target,25,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:40__train:25,40,25,2021-01,2021-12,2022-01,2019-10,2020-09,2020-10,100.4,99.7,0.7,1.231357,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:25,train:run:013,reference,24,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:40__train:26,40,26,2021-01,2021-12,2022-01,2019-11,2020-10,2020-11,100.4,99.4,1.0,1.378335,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:26,train:run:014,target,27,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:40__train:27,40,27,2021-01,2021-12,2022-01,2019-12,2020-11,2020-12,100.4,100.7,-0.3,1.105952,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:27,train:run:014,reference,26,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:40__train:28,40,28,2021-01,2021-12,2022-01,2020-01,2020-12,2021-01,100.4,101.0,-0.6,0.910323,train,train:40,train:run:021,target,41,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:28,train:run:015,target,29,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:0,41,0,2021-02,2022-01,2022-02,2017-09,2018-08,2018-09,100.6,100.7,-0.1,1.395051,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:1,41,1,2021-02,2022-01,2022-02,2017-10,2018-09,2018-10,100.6,100.2,0.4,1.661969,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:2,41,2,2021-02,2022-01,2022-02,2017-11,2018-10,2018-11,100.6,99.7,0.9,1.416873,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:3,41,3,2021-02,2022-01,2022-02,2017-12,2018-11,2018-12,100.6,100.0,0.6,1.361336,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:4,41,4,2021-02,2022-01,2022-02,2018-01,2018-12,2019-01,100.6,100.5,0.1,1.204222,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:5,41,5,2021-02,2022-01,2022-02,2018-02,2019-01,2019-02,100.6,101.0,-0.4,0.870783,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:6,41,6,2021-02,2022-01,2022-02,2018-03,2019-02,2019-03,100.6,99.6,1.0,1.515357,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:7,41,7,2021-02,2022-01,2022-02,2018-04,2019-03,2019-04,100.6,100.1,0.5,1.578623,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:8,41,8,2021-02,2022-01,2022-02,2018-05,2019-04,2019-05,100.6,100.0,0.6,1.343841,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:9,41,9,2021-02,2022-01,2022-02,2018-06,2019-05,2019-06,100.6,99.9,0.7,1.55369,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:10,41,10,2021-02,2022-01,2022-02,2018-07,2019-06,2019-07,100.6,100.4,0.2,1.653713,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:11,41,11,2021-02,2022-01,2022-02,2018-08,2019-07,2019-08,100.6,100.7,-0.1,1.263074,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:12,41,12,2021-02,2022-01,2022-02,2018-09,2019-08,2019-09,100.6,100.9,-0.3,1.258995,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:13,41,13,2021-02,2022-01,2022-02,2018-10,2019-09,2019-10,100.6,100.9,-0.3,1.514283,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:14,41,14,2021-02,2022-01,2022-02,2018-11,2019-10,2019-11,100.6,100.4,0.2,1.393819,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:15,41,15,2021-02,2022-01,2022-02,2018-12,2019-11,2019-12,100.6,100.0,0.6,1.439446,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:16,41,16,2021-02,2022-01,2022-02,2019-01,2019-12,2020-01,100.6,101.4,-0.8,1.233752,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:17,41,17,2021-02,2022-01,2022-02,2019-02,2020-01,2020-02,100.6,100.8,-0.2,0.603908,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:18,41,18,2021-02,2022-01,2022-02,2019-03,2020-02,2020-03,100.6,98.8,1.8,1.498229,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:19,41,19,2021-02,2022-01,2022-02,2019-04,2020-03,2020-04,100.6,99.1,1.5,1.495312,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:20,41,20,2021-02,2022-01,2022-02,2019-05,2020-04,2020-05,100.6,99.2,1.4,1.233816,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:21,41,21,2021-02,2022-01,2022-02,2019-06,2020-05,2020-06,100.6,99.9,0.7,1.598472,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:22,41,22,2021-02,2022-01,2022-02,2019-07,2020-06,2020-07,100.6,100.6,0.0,1.715929,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:22,train:run:012,target,23,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:23,41,23,2021-02,2022-01,2022-02,2019-08,2020-07,2020-08,100.6,100.4,0.2,1.548253,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:24,41,24,2021-02,2022-01,2022-02,2019-09,2020-08,2020-09,100.6,100.2,0.4,1.637062,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:24,train:run:013,target,25,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:25,41,25,2021-02,2022-01,2022-02,2019-10,2020-09,2020-10,100.6,99.7,0.9,1.546488,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:25,train:run:013,reference,24,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:26,41,26,2021-02,2022-01,2022-02,2019-11,2020-10,2020-11,100.6,99.4,1.2,1.381325,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:26,train:run:014,target,27,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:27,41,27,2021-02,2022-01,2022-02,2019-12,2020-11,2020-12,100.6,100.7,-0.1,1.483337,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:27,train:run:014,reference,26,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:28,41,28,2021-02,2022-01,2022-02,2020-01,2020-12,2021-01,100.6,101.0,-0.4,1.000164,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:28,train:run:015,target,29,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:41__train:29,41,29,2021-02,2022-01,2022-02,2020-02,2021-01,2021-02,100.6,100.6,0.0,1.042833,train,train:41,train:run:021,reference,40,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:29,train:run:015,reference,28,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:0,42,0,2021-03,2022-02,2022-03,2017-09,2018-08,2018-09,100.0,100.7,-0.7,1.383982,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:1,42,1,2021-03,2022-02,2022-03,2017-10,2018-09,2018-10,100.0,100.2,-0.2,1.366428,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:2,42,2,2021-03,2022-02,2022-03,2017-11,2018-10,2018-11,100.0,99.7,0.3,1.65012,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:3,42,3,2021-03,2022-02,2022-03,2017-12,2018-11,2018-12,100.0,100.0,0.0,1.457652,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:4,42,4,2021-03,2022-02,2022-03,2018-01,2018-12,2019-01,100.0,100.5,-0.5,1.403807,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:5,42,5,2021-03,2022-02,2022-03,2018-02,2019-01,2019-02,100.0,101.0,-1.0,1.218216,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:6,42,6,2021-03,2022-02,2022-03,2018-03,2019-02,2019-03,100.0,99.6,0.4,0.880786,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:7,42,7,2021-03,2022-02,2022-03,2018-04,2019-03,2019-04,100.0,100.1,-0.1,1.416501,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:8,42,8,2021-03,2022-02,2022-03,2018-05,2019-04,2019-05,100.0,100.0,0.0,1.532327,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:9,42,9,2021-03,2022-02,2022-03,2018-06,2019-05,2019-06,100.0,99.9,0.1,1.299821,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:10,42,10,2021-03,2022-02,2022-03,2018-07,2019-06,2019-07,100.0,100.4,-0.4,1.55369,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:11,42,11,2021-03,2022-02,2022-03,2018-08,2019-07,2019-08,100.0,100.7,-0.7,1.635711,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:12,42,12,2021-03,2022-02,2022-03,2018-09,2019-08,2019-09,100.0,100.9,-0.9,1.263074,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:13,42,13,2021-03,2022-02,2022-03,2018-10,2019-09,2019-10,100.0,100.9,-0.9,1.225485,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:14,42,14,2021-03,2022-02,2022-03,2018-11,2019-10,2019-11,100.0,100.4,-0.4,1.390572,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:15,42,15,2021-03,2022-02,2022-03,2018-12,2019-11,2019-12,100.0,100.0,0.0,1.25349,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:16,42,16,2021-03,2022-02,2022-03,2019-01,2019-12,2020-01,100.0,101.4,-1.4,1.439446,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:17,42,17,2021-03,2022-02,2022-03,2019-02,2020-01,2020-02,100.0,100.8,-0.8,1.099222,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:18,42,18,2021-03,2022-02,2022-03,2019-03,2020-02,2020-03,100.0,98.8,1.2,0.636622,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:19,42,19,2021-03,2022-02,2022-03,2019-04,2020-03,2020-04,100.0,99.1,0.9,1.572933,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:20,42,20,2021-03,2022-02,2022-03,2019-05,2020-04,2020-05,100.0,99.2,0.8,1.586971,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:21,42,21,2021-03,2022-02,2022-03,2019-06,2020-05,2020-06,100.0,99.9,0.1,1.33691,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:22,42,22,2021-03,2022-02,2022-03,2019-07,2020-06,2020-07,100.0,100.6,-0.6,1.598472,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:22,train:run:012,target,23,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:23,42,23,2021-03,2022-02,2022-03,2019-08,2020-07,2020-08,100.0,100.4,-0.4,1.697066,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:23,train:run:012,reference,22,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:24,42,24,2021-03,2022-02,2022-03,2019-09,2020-08,2020-09,100.0,100.2,-0.2,1.57784,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:24,train:run:013,target,25,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:25,42,25,2021-03,2022-02,2022-03,2019-10,2020-09,2020-10,100.0,99.7,0.3,1.707902,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:25,train:run:013,reference,24,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:26,42,26,2021-03,2022-02,2022-03,2019-11,2020-10,2020-11,100.0,99.4,0.6,1.668079,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:26,train:run:014,target,27,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:27,42,27,2021-03,2022-02,2022-03,2019-12,2020-11,2020-12,100.0,100.7,-0.7,1.489167,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:27,train:run:014,reference,26,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:28,42,28,2021-03,2022-02,2022-03,2020-01,2020-12,2021-01,100.0,101.0,-1.0,1.408958,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:28,train:run:015,target,29,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:29,42,29,2021-03,2022-02,2022-03,2020-02,2021-01,2021-02,100.0,100.6,-0.6,1.025456,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:29,train:run:015,reference,28,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:42__train:30,42,30,2021-03,2022-02,2022-03,2020-03,2021-02,2021-03,100.0,99.5,0.5,1.063131,train,train:42,train:run:022,target,43,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:30,train:run:016,target,31,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:43__train:0,43,0,2021-04,2022-03,2022-04,2017-09,2018-08,2018-09,100.4,100.7,-0.3,1.662377,train,train:43,train:run:022,reference,42,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:43__train:1,43,1,2021-04,2022-03,2022-04,2017-10,2018-09,2018-10,100.4,100.2,0.2,1.3384,train,train:43,train:run:022,reference,42,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:43__train:2,43,2,2021-04,2022-03,2022-04,2017-11,2018-10,2018-11,100.4,99.7,0.7,1.378421,train,train:43,train:run:022,reference,42,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:43__train:3,43,3,2021-04,2022-03,2022-04,2017-12,2018-11,2018-12,100.4,100.0,0.4,1.683465,train,train:43,train:run:022,reference,42,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:43__train:4,43,4,2021-04,2022-03,2022-04,2018-01,2018-12,2019-01,100.4,100.5,-0.1,1.435557,train,train:43,train:run:022,reference,42,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
