sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,sample_weight,selection_method,search_distance
16,44,2014-11,2015-10,2015-11,2017-03,2018-02,2018-03,100.0,98.9,1.0999999999999943,1.6809904809450744,28,1.6809904809450744,3.268951191433123,1.1571877000323973,2.7891332043066233,1.9731604521695103,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.2240974657076404
17,44,2014-12,2015-11,2015-12,2017-03,2018-02,2018-03,100.5,98.9,1.5999999999999943,1.6215770425140246,27,1.6215770425140246,2.7128167114773154,1.1162877062796728,2.3146283697989793,1.715458038039326,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.1654196734839641
18,44,2015-01,2015-12,2016-01,2017-03,2018-02,2018-03,100.5,98.9,1.5999999999999943,1.2600483463834522,26,1.2600483463834522,1.9834203851282766,0.8674126739024264,1.6922931332708708,1.2798529035866486,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.9012327727365326
19,44,2015-02,2016-01,2016-02,2017-03,2018-02,2018-03,101.6,98.9,2.6999999999999886,1.2351342044858697,25,1.2351342044858697,1.7101868038689443,0.850261869726227,1.459164888340449,1.1547133790333381,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.8752268934894101
20,44,2015-03,2016-02,2016-03,2017-03,2018-02,2018-03,99.6,98.9,0.6999999999999886,0.45488221835191955,24,0.45488221835191955,0.9042722371592365,0.3131392556990285,0.7715427899331052,0.5423410228160669,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.3319338006026257
21,44,2015-04,2016-03,2016-04,2017-03,2018-02,2018-03,99.8,98.9,0.8999999999999915,1.411341000732521,23,1.411341000732521,2.4817290186958756,0.9715619839089688,2.1174598226721697,1.5445109032905693,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.01854379529826
22,44,2015-05,2016-04,2016-05,2017-03,2018-02,2018-03,99.5,98.9,0.5999999999999943,1.594932862737421,22,1.594932862737421,2.185086285802253,1.0979459503539621,1.8643584309174834,1.4811521906357228,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.1293688620570665
23,44,2015-06,2016-05,2016-06,2017-03,2018-02,2018-03,99.9,98.9,1.0,1.6846780638805852,21,1.6846780638805852,2.770793988635549,1.1597262186404405,2.364095718605256,1.7619109686228482,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.209105368138998
24,44,2015-07,2016-06,2016-07,2017-03,2018-02,2018-03,100.2,98.9,1.2999999999999972,1.4961803573859427,20,1.4961803573859427,2.296298172231289,1.029965086788413,1.959246591366528,1.4946058390774706,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.0680656284761156
25,44,2015-08,2016-07,2016-08,2017-03,2018-02,2018-03,100.1,98.9,1.1999999999999886,1.2697923508472857,19,1.2697923508472857,2.0252059705343286,0.8741204109434295,1.7279454134342576,1.3010329121888435,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.9091272360455535
26,44,2015-09,2016-08,2016-09,2017-03,2018-02,2018-03,100.7,98.9,1.7999999999999972,1.3626013799585874,18,1.3626013799585874,2.613177513902959,0.93800980719936,2.2296142542216617,1.5838120307105108,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.9909655895272743
27,44,2015-10,2016-09,2016-10,2017-03,2018-02,2018-03,99.9,98.9,1.0,1.3382448782745175,17,1.3382448782745175,1.2593812789543903,0.9212428805069625,1.0745287819589315,0.997885831232947,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.9275276024664932
28,44,2015-11,2016-10,2016-11,2017-03,2018-02,2018-03,100.1,98.9,1.1999999999999886,1.6379030800322474,16,1.6379030800322474,2.085154487268957,1.1275264908061227,1.7790946624691384,1.4533105766376306,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.1542407858443062
29,44,2015-12,2016-11,2016-12,2017-03,2018-02,2018-03,100.2,98.9,1.2999999999999972,1.5939465120488154,15,1.5939465120488154,1.7447438262124175,1.0972669501468157,1.4886496168713428,1.2929582835090794,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.1133136394825212
30,44,2016-01,2016-12,2017-01,2017-03,2018-02,2018-03,101.0,98.9,2.0999999999999943,1.4395946212590667,14,1.4395946212590667,1.8211293921837464,0.9910116729615327,1.553823278362136,1.2724174756618343,small,0.015151515151515152,mirrored_antisymmetry_regularization,1.0140869487829574
31,44,2016-02,2017-01,2017-02,2017-03,2018-02,2018-03,99.8,98.9,0.8999999999999915,1.263399308672531,13,1.263399308672531,0.3468798202876356,0.8697194640884209,0.2959646590024505,0.5828420615454357,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.846195517079896
32,44,2016-03,2017-02,2017-03,2017-03,2018-02,2018-03,99.7,98.9,0.7999999999999972,1.0817844230904612,12,1.0817844230904612,3.8265528503548647,0.7446964409834915,3.264889864654087,2.0047931528187894,small,0.015151515151515152,mirrored_antisymmetry_regularization,0.8480243713539859
0,45,2013-07,2014-06,2014-07,2017-04,2018-03,2018-04,100.1,99.8,0.29999999999999716,1.5319161827719694,45,1.5319161827719694,1.7343991014384346,1.054565498305298,1.4798232950124715,1.2671943966588848,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.072001067970292
1,45,2013-08,2014-07,2014-08,2017-04,2018-03,2018-04,100.2,99.8,0.4000000000000057,1.4221867850565426,44,1.4221867850565426,2.005828988228218,0.979028182176734,1.7114125924821217,1.345220387329428,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.009055942999255
2,45,2013-09,2014-08,2014-09,2017-04,2018-03,2018-04,100.5,99.8,0.7000000000000028,1.3421276707879592,43,1.3421276707879592,2.0028637986074793,0.9239157806746104,1.708882634601459,1.3163992076380346,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9560994216856111
3,45,2013-10,2014-09,2014-10,2017-04,2018-03,2018-04,100.0,99.8,0.20000000000000284,1.5772341595272747,42,1.5772341595272747,2.436125686871117,1.0857622277847596,2.078550166464154,1.5821561971244567,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1264665332706147
4,45,2013-11,2014-10,2014-11,2017-04,2018-03,2018-04,99.8,99.8,-0.0,1.4285530042484023,41,1.4285530042484023,1.7041014990616363,0.983410664188404,1.4539727870509378,1.2186917256196708,medium,0.020833333333333332,mirrored_antisymmetry_regularization,1.0027037112257677
5,45,2013-12,2014-11,2014-12,2017-04,2018-03,2018-04,100.3,99.8,0.5,1.4064997835443112,40,1.4064997835443112,1.456438506042189,0.9682293076999803,1.242661869005182,1.105445588352581,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9794810427134935
6,45,2014-01,2014-12,2015-01,2017-04,2018-03,2018-04,100.3,99.8,0.5,1.565722180644892,39,1.565722180644892,2.1850862858022975,1.0778374236191604,1.8643584309175214,1.4710979272683409,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1100847849183932
7,45,2014-02,2015-01,2015-02,2017-04,2018-03,2018-04,101.2,99.8,1.4000000000000057,1.4264536797914629,38,1.4264536797914629,2.7065992862710404,0.9819654969090619,2.309323540796466,1.6456445188527637,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0363871767084454
8,45,2014-03,2015-02,2015-03,2017-04,2018-03,2018-04,99.5,99.8,-0.29999999999999716,1.6505531635084056,37,1.6505531635084056,3.5295741344799625,1.136234762012253,3.011501805636939,2.073868283824596,medium,0.020833333333333332,mirrored_antisymmetry_regularization,1.2131207108008653
9,45,2014-04,2015-03,2015-04,2017-04,2018-03,2018-04,99.8,99.8,-0.0,0.48191281744183095,36,0.48191281744183095,1.0406394608633014,0.3317470212669612,0.8878939770076882,0.6098204991373247,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.354549046452331
10,45,2014-05,2015-04,2015-05,2017-04,2018-03,2018-04,99.8,99.8,-0.0,1.3117388823488838,35,1.3117388823488838,1.4074956560786414,0.9029962498389483,1.2009028704907743,1.0519495601648612,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.9152104212856732
11,45,2014-06,2015-05,2015-06,2017-04,2018-03,2018-04,100.0,99.8,0.20000000000000284,1.482366032820971,34,1.482366032820971,1.603045302507086,1.020455356274143,1.3677496601807981,1.1941025082274705,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0346944227343158
12,45,2014-07,2015-06,2015-07,2017-04,2018-03,2018-04,100.3,99.8,0.5,1.6050249409159905,33,1.6050249409159905,1.8001021524095795,1.1048933000673526,1.535882425405156,1.3203878627362542,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1225638542062026
13,45,2014-08,2015-07,2015-08,2017-04,2018-03,2018-04,100.5,99.8,0.7000000000000028,1.527057077874092,32,1.527057077874092,2.1527733221124388,1.0512205082623862,1.8367883771971942,1.4440044427297902,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0834287908887132
14,45,2014-09,2015-08,2015-09,2017-04,2018-03,2018-04,100.1,99.8,0.29999999999999716,1.3548753607110224,31,1.3548753607110224,2.436125686871078,0.9326912438018627,2.07855016646412,1.5056207051329915,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9796714596310153
15,45,2014-10,2015-09,2015-10,2017-04,2018-03,2018-04,99.7,99.8,-0.09999999999999432,1.2384167096568375,30,1.2384167096568375,1.8907164805994177,0.852521534282448,1.6131963456015035,1.2328589399419758,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.8837092015465293
16,45,2014-11,2015-10,2015-11,2017-04,2018-03,2018-04,100.0,99.8,0.20000000000000284,1.3280533049937917,29,1.3280533049937917,1.57666932347104,0.9142270387290815,1.3452451580890186,1.12973609840905,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9318987816228389
17,45,2014-12,2015-11,2015-12,2017-04,2018-03,2018-04,100.5,99.8,0.7000000000000028,1.623940146475781,28,1.623940146475781,1.8001021524095795,1.1179144584055416,1.535882425405156,1.3268984419053487,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1350511450525258
18,45,2015-01,2015-12,2016-01,2017-04,2018-03,2018-04,100.5,99.8,0.7000000000000028,1.6573684540700138,27,1.6573684540700138,2.4533262771662194,1.1409263831126926,2.093226047110971,1.6170762151118319,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.179970669336622
19,45,2015-02,2016-01,2016-02,2017-04,2018-03,2018-04,101.6,99.8,1.7999999999999972,1.4018088043118355,26,1.4018088043118355,2.4303651047183608,0.9650000547503286,2.073635124905719,1.5193175898280238,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0104540926266994
20,45,2015-03,2016-02,2016-03,2017-04,2018-03,2018-04,99.6,99.8,-0.20000000000000284,1.5810381640549032,25,1.5810381640549032,4.155564919106842,1.0883808905910857,3.545609407967748,2.3169951492794167,medium,0.020833333333333332,mirrored_antisymmetry_regularization,1.1891272598035287
21,45,2015-04,2016-03,2016-04,2017-04,2018-03,2018-04,99.8,99.8,-0.0,0.602606252463541,24,0.602606252463541,1.35329964313507,0.41483194058385164,1.1546617703978488,0.7847468554908502,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.4451649636062255
22,45,2015-05,2016-04,2016-05,2017-04,2018-03,2018-04,99.5,99.8,-0.29999999999999716,1.3410613859420533,23,1.3410613859420533,1.6030453025067877,0.9231817540858818,1.3677496601805434,1.1454657071332126,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.9414090382357628
23,45,2015-06,2016-05,2016-06,2017-04,2018-03,2018-04,99.9,99.8,0.10000000000000853,1.4085374094922054,22,1.4085374094922054,0.9709590040279946,0.969632001951315,0.8284412460033427,0.8990366239773289,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.9638431809574481
24,45,2015-07,2016-06,2016-07,2017-04,2018-03,2018-04,100.2,99.8,0.4000000000000057,1.572548736533937,21,1.572548736533937,1.5281781843293187,1.0825367997298123,1.3038715680980546,1.1932041839139336,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0916115252329104
25,45,2015-08,2016-07,2016-08,2017-04,2018-03,2018-04,100.1,99.8,0.29999999999999716,1.4726919246722434,20,1.4726919246722434,1.9746716475836708,1.0137957356008618,1.684828538985899,1.3493121372933805,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0413080805396482
26,45,2015-09,2016-08,2016-09,2017-04,2018-03,2018-04,100.7,99.8,0.9000000000000057,1.251853960589299,19,1.251853960589299,1.9419180080563831,0.8617716886869818,1.6568824920070213,1.2593270903470015,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.8943712316231035
27,45,2015-10,2016-09,2016-10,2017-04,2018-03,2018-04,99.9,99.8,0.10000000000000853,1.5209464092353708,18,1.5209464092353708,2.754590758627321,1.047013946316999,2.3502708052962404,1.6986423758066196,medium,0.020833333333333332,mirrored_antisymmetry_regularization,1.1004474775351478
28,45,2015-11,2016-10,2016-11,2017-04,2018-03,2018-04,100.1,99.8,0.29999999999999716,1.3285608287444977,17,1.3285608287444977,1.6600710415722328,0.9145764162231533,1.416405138042796,1.1654907771329746,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9351513938177587
29,45,2015-12,2016-11,2016-12,2017-04,2018-03,2018-04,100.2,99.8,0.4000000000000057,1.5810894151748986,16,1.5810894151748986,2.005828988228218,1.0884161716746754,1.7114125924821217,1.3999143820783986,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1139590249277806
30,45,2016-01,2016-12,2017-01,2017-04,2018-03,2018-04,101.0,99.8,1.2000000000000028,1.5269092631909955,15,1.5269092631909955,2.0028637986075273,1.0511187531750716,1.7088826346015,1.3800006938882858,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0780870723135552
31,45,2016-02,2017-01,2017-02,2017-04,2018-03,2018-04,99.8,99.8,-0.0,1.5929485587573302,14,1.5929485587573302,3.398356514098395,1.0965799627502755,2.8995443610120524,1.998062161881164,medium,0.020833333333333332,mirrored_antisymmetry_regularization,1.1705015030790082
32,45,2016-03,2017-02,2017-03,2017-04,2018-03,2018-04,99.7,99.8,-0.09999999999999432,0.8241943947224772,13,0.8241943947224772,2.293687197926789,0.567372407410831,1.957018856933736,1.2621956321722834,medium,0.020833333333333332,mirrored_antisymmetry_regularization,0.62434791184127
33,45,2016-04,2017-03,2017-04,2017-04,2018-03,2018-04,100.1,99.8,0.29999999999999716,1.0805283370411278,12,1.0805283370411278,2.0688283243428494,0.7438317559403891,1.7651648603859926,1.2544983081631909,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.7857064132226589
0,46,2013-07,2014-06,2014-07,2017-05,2018-04,2018-05,100.1,99.8,0.29999999999999716,1.6397793417192503,46,1.6397793417192503,1.348049489988998,1.128818102490337,1.1501822368686303,1.1395001696794838,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.129694031999847
1,46,2013-08,2014-07,2014-08,2017-05,2018-04,2018-05,100.2,99.8,0.4000000000000057,1.5226663104594333,45,1.5226663104594333,1.4148572390543024,1.0481979200303044,1.207183917319336,1.12769091867482,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0547163459191549
2,46,2013-09,2014-08,2014-09,2017-05,2018-04,2018-05,100.5,99.8,0.7000000000000028,1.4195647264759743,44,1.4195647264759743,1.034414162171431,0.9772231666382212,0.8825824301930016,0.9299027984156114,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9733428964439672
3,46,2013-10,2014-09,2014-10,2017-05,2018-04,2018-05,100.0,99.8,0.20000000000000284,1.3640931208034102,43,1.3640931208034102,1.1147689016567546,0.9390367161419343,0.951142668292999,0.9450896922174666,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9395330601801278
4,46,2013-11,2014-10,2014-11,2017-05,2018-04,2018-05,99.8,99.8,-0.0,1.5611551186167643,42,1.5611551186167643,0.3468798202877734,1.0746934748198411,0.29596465900256813,0.6853290669112047,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.042765593371333
5,46,2013-12,2014-11,2014-12,2017-05,2018-04,2018-05,100.3,99.8,0.5,1.3980586040739076,41,1.3980586040739076,2.855239780330955e-13,0.9624184306202807,2.4361465226058997e-13,0.4812092153102621,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9229592749648591
6,46,2014-01,2014-12,2015-01,2017-05,2018-04,2018-05,100.3,99.8,0.5,1.42081221545624,40,1.42081221545624,0.7594890952244905,0.9780819334904153,0.6480109765330395,0.8130464550117273,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9645490242551628
7,46,2014-02,2015-01,2015-02,2017-05,2018-04,2018-05,101.2,99.8,1.4000000000000057,1.6154620252027327,39,1.6154620252027327,1.396596171334744,1.11207815072399,1.191603216556293,1.1518406836401416,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1153386784231145
8,46,2014-03,2015-02,2015-03,2017-05,2018-04,2018-05,99.5,99.8,-0.29999999999999716,1.514479664757476,38,1.514479664757476,2.126569466628582,1.0425622630660236,1.814430734292518,1.4284964986792708,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.0742088703863097
9,46,2014-04,2015-03,2015-04,2017-05,2018-04,2018-05,99.8,99.8,-0.0,1.6030837390678834,37,1.6030837390678834,0.45569345713468995,1.1035569838137076,0.38880658591982004,0.7461817848667638,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.0742522175000582
10,46,2014-05,2015-04,2015-05,2017-05,2018-04,2018-05,99.8,99.8,-0.0,0.39572777748353566,36,0.39572777748353566,0.16743303139013205,0.27241755492134023,0.1428571428572473,0.20763734888929375,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.26710557802671236
11,46,2014-06,2015-05,2015-06,2017-05,2018-04,2018-05,100.0,99.8,0.20000000000000284,1.2841790170333642,35,1.2841790170333642,0.33486606277997855,0.8840241393367291,0.28571428571425095,0.58486921252549,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.8594934353382075
12,46,2014-07,2015-06,2015-07,2017-05,2018-04,2018-05,100.3,99.8,0.5,1.4737299165655926,34,1.4737299165655926,0.3468798202876356,1.014510285424512,0.2959646590024505,0.6552374722134813,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9850499147412074
13,46,2014-08,2015-07,2015-08,2017-05,2018-04,2018-05,100.5,99.8,0.7000000000000028,1.614454771370019,33,1.614454771370019,0.777725855147756,1.1113847608688783,0.6635709374080286,0.8874778491384534,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0930243941069833
14,46,2014-09,2015-08,2015-09,2017-05,2018-04,2018-05,100.1,99.8,0.29999999999999716,1.5499776350039371,32,1.5499776350039371,1.2566286420843207,1.066998935974621,1.0721801782496347,1.0695895571121279,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0672113669078966
15,46,2014-10,2015-09,2015-10,2017-05,2018-04,2018-05,99.7,99.8,-0.09999999999999432,1.3450966375277222,31,1.3450966375277222,0.45569345713468995,0.9259596065213382,0.38880658591982004,0.6573830962205791,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.903936332676676
16,46,2014-11,2015-10,2015-11,2017-05,2018-04,2018-05,100.0,99.8,0.20000000000000284,1.2075119570808177,30,1.2075119570808177,0.5247640683530274,0.8312468156216924,0.44773898469520856,0.6394929001584505,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.8155229945537066
17,46,2014-12,2015-11,2015-12,2017-05,2018-04,2018-05,100.5,99.8,0.7000000000000028,1.3207764259663037,29,1.3207764259663037,0.3468798202876356,0.9092176618166682,0.2959646590024505,0.6025911604095593,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.8840742887012852
18,46,2015-01,2015-12,2016-01,2017-05,2018-04,2018-05,100.5,99.8,0.7000000000000028,1.642084136448132,28,1.642084136448132,1.0763866610562967,1.1304047147535201,0.918394188598663,1.0243994516760915,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.121712283181171
19,46,2015-02,2016-01,2016-02,2017-05,2018-04,2018-05,101.6,99.8,1.7999999999999972,1.6727782100949995,27,1.6727782100949995,1.1759586744880295,1.1515344028098584,1.0033509813491712,1.0774426920795148,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.1454588825299703
20,46,2015-03,2016-02,2016-03,2017-05,2018-04,2018-05,99.6,99.8,-0.20000000000000284,1.4944822411006944,26,1.4944822411006944,2.9747759827481506,1.0287961097473237,2.5381371525523666,1.783466631149845,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.0906790925023304
21,46,2015-04,2016-03,2016-04,2017-05,2018-04,2018-05,99.8,99.8,-0.0,1.5479327720547305,25,1.5479327720547305,1.3734832615473047,1.065591259798047,1.1718828290799574,1.1187370444390021,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.0699492141386053
22,46,2015-05,2016-04,2016-05,2017-05,2018-04,2018-05,99.5,99.8,-0.29999999999999716,0.5653258284911147,24,0.5653258284911147,1.3394642511201997,0.3891682330483809,1.1428571428572474,0.7660126879528142,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.4200694783505444
23,46,2015-06,2016-05,2016-06,2017-05,2018-04,2018-05,99.9,99.8,0.10000000000000853,1.29812459966745,23,1.29812459966745,0.9531537267863106,0.8936242274257923,0.8132494346062156,0.8534368310160039,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.8903288609201896
24,46,2015-07,2016-06,2016-07,2017-05,2018-04,2018-05,100.2,99.8,0.4000000000000057,1.3912273245921611,22,1.3912273245921611,0.6867416307739331,0.9577158028056862,0.5859414145402183,0.7718286086729522,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.942473052886802
25,46,2015-08,2016-07,2016-08,2017-05,2018-04,2018-05,100.1,99.8,0.29999999999999716,1.5714993076911778,21,1.5714993076911778,0.7883346617357101,1.081814376752011,0.6726225790446715,0.8772184778983412,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.06503751304601
26,46,2015-09,2016-08,2016-09,2017-05,2018-04,2018-05,100.7,99.8,0.9000000000000057,1.4666188330450423,20,1.4666188330450423,0.4854795020140958,1.0096150415327931,0.41422062300175533,0.7119178322672742,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9852038703730205
27,46,2015-10,2016-09,2016-10,2017-05,2018-04,2018-05,99.9,99.8,0.10000000000000853,1.3035093116322019,19,1.3035093116322019,1.6030453025071045,0.8973310434514993,1.3677496601808137,1.1325403518161565,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.9166182067374011
28,46,2015-11,2016-10,2016-11,2017-05,2018-04,2018-05,100.1,99.8,0.29999999999999716,1.507026652127761,18,1.507026652127761,1.1818333755031714,1.0374316364259228,1.008363391356897,1.0228975138914098,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0362398383780926
29,46,2015-12,2016-11,2016-12,2017-05,2018-04,2018-05,100.2,99.8,0.4000000000000057,1.32454747072864,17,1.32454747072864,1.4148572390543024,0.9118136352410945,1.207183917319336,1.0594987762802153,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.9239238168063023
30,46,2016-01,2016-12,2017-01,2017-05,2018-04,2018-05,101.0,99.8,1.2000000000000028,1.5786536072343604,16,1.5786536072343604,1.034414162171662,1.0867393703956774,0.8825824301931988,0.9846609002944381,small,0.011363636363636364,mirrored_antisymmetry_regularization,1.0783689358473756
31,46,2016-02,2017-01,2017-02,2017-05,2018-04,2018-05,99.8,99.8,-0.0,1.563567990833759,15,1.563567990833759,2.4750528135884196,1.0763544872306232,2.1117635536692045,1.5940590204499139,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.118806258954605
32,46,2016-03,2017-02,2017-03,2017-05,2018-04,2018-05,99.7,99.8,-0.09999999999999432,1.613511079256814,14,1.613511079256814,1.3394642511199142,1.1107351266690437,1.1428571428570038,1.1267961347630238,medium,0.019230769230769232,mirrored_antisymmetry_regularization,1.11205212933275
33,46,2016-04,2017-03,2017-04,2017-05,2018-04,2018-05,100.1,99.8,0.29999999999999716,0.7695647607385422,13,0.7695647607385422,1.1818333755026023,0.5297655671460721,1.0083633913564114,0.7690644792512418,small,0.011363636363636364,mirrored_antisymmetry_regularization,0.549388077938696
34,46,2016-05,2017-04,2017-05,2017-05,2018-04,2018-05,99.9,99.8,0.10000000000000853,1.085402619684994,12,1.085402619684994,0.810060273610576,0.7471871942881376,0.6911592967610046,0.7191732455245712,medium,0.019230769230769232,mirrored_antisymmetry_regularization,0.7448900504895252
0,47,2013-07,2014-06,2014-07,2017-06,2018-05,2018-06,100.1,99.9,0.19999999999998863,1.3005433802292683,47,1.3005433802292683,1.514533712885508,0.8952893071195452,1.2922298377293422,1.0937595724244438,medium,0.008771929824561403,mirrored_antisymmetry_regularization,0.9115638688745469
1,47,2013-08,2014-07,2014-08,2017-06,2018-05,2018-06,100.2,99.9,0.29999999999999716,1.6358338217866624,46,1.6358338217866624,1.5742922050596349,1.1261020209967307,1.3432169540860974,1.234659487541414,small,0.011904761904761904,mirrored_antisymmetry_regularization,1.1350037332533947
2,47,2013-09,2014-08,2014-09,2017-06,2018-05,2018-06,100.5,99.9,0.5999999999999943,1.5075220538570013,45,1.5075220538570013,1.1740462848224669,1.0377726691647455,1.0017192930175216,1.0197459810911336,small,0.011904761904761904,mirrored_antisymmetry_regularization,1.0362944807427092
3,47,2013-10,2014-09,2014-10,2017-06,2018-05,2018-06,100.0,99.9,0.09999999999999432,1.4098981185028876,44,1.4098981185028876,1.1759586744877857,0.9705687090584245,1.0033509813489634,0.986959845203694,medium,0.008771929824561403,mirrored_antisymmetry_regularization,0.9719127822223366
4,47,2013-11,2014-10,2014-11,2017-06,2018-05,2018-06,99.8,99.9,-0.10000000000000853,1.3536339241265885,43,1.3536339241265885,0.45213611857951985,0.9318366433968268,0.3857713949664686,0.6588040191816478,medium,0.008771929824561403,mirrored_antisymmetry_regularization,0.9094479682111821
5,47,2013-12,2014-11,2014-12,2017-06,2018-05,2018-06,100.3,99.9,0.3999999999999915,1.5432827220236458,42,1.5432827220236458,0.16743303139013205,1.062390182360963,0.1428571428572473,0.6026236626091052,small,0.011904761904761904,mirrored_antisymmetry_regularization,1.0246893277413107
6,47,2014-01,2014-12,2015-01,2017-06,2018-05,2018-06,100.3,99.9,0.3999999999999915,1.402921904452256,41,1.402921904452256,0.777725855147756,0.9657663088166067,0.6635709374080286,0.8146686231123177,small,0.011904761904761904,mirrored_antisymmetry_regularization,0.953376298588855
7,47,2014-02,2015-01,2015-02,2017-06,2018-05,2018-06,101.2,99.9,1.2999999999999972,1.3702115066492475,40,1.3702115066492475,1.259381278954618,0.9432485905844801,1.0745287819591258,1.008888686271803,small,0.011904761904761904,mirrored_antisymmetry_regularization,0.9486310784308405
8,47,2014-03,2015-02,2015-03,2017-06,2018-05,2018-06,99.5,99.9,-0.4000000000000057,1.621555605057945,39,1.621555605057945,2.133150607996858,1.1162729488133,1.8200458930506538,1.4681594209319768,large,0.05555555555555555,mirrored_antisymmetry_regularization,1.1451276395270316
9,47,2014-04,2015-03,2015-04,2017-06,2018-05,2018-06,99.8,99.9,-0.10000000000000853,1.498122767095854,38,1.498122767095854,0.4854795020139973,1.0313022345297072,0.41422062300167134,0.7227614287656893,medium,0.008771929824561403,mirrored_antisymmetry_regularization,1.0060018884570576
10,47,2014-05,2015-04,2015-05,2017-06,2018-05,2018-06,99.8,99.9,-0.10000000000000853,1.6024304901775437,37,1.6024304901775437,0.33486606277997855,1.1031072896663998,0.28571428571425095,0.6944107876903254,medium,0.008771929824561403,mirrored_antisymmetry_regularization,1.0695941765043617
11,47,2014-06,2015-05,2015-06,2017-06,2018-05,2018-06,100.0,99.9,0.09999999999999432,0.3786268654483111,36,0.3786268654483111,0.16743303139013205,0.26064534961094954,0.1428571428572473,0.2017512462340984,medium,0.008771929824561403,mirrored_antisymmetry_regularization,0.2558160331340477
