sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance
39,14,2016-10,2017-09,2017-10,2014-09,2015-08,2015-09,100.1,100.1,0.0,1.4448773183698702,25,1.4448773183698702,0.8371651569500891,0.9946482623348298,0.7142857142857492,0.8544669883102896
39,15,2016-10,2017-09,2017-10,2014-10,2015-09,2015-10,100.1,99.7,0.3999999999999915,1.276047142529095,24,1.276047142529095,0.6302388268664106,0.8784261866646491,0.5377321152004483,0.7080791509325487
39,16,2016-10,2017-09,2017-10,2014-11,2015-10,2015-11,100.1,100.0,0.09999999999999432,0.8558572634173323,23,0.8558572634173323,1.2604776537328761,0.5891690104355117,1.0754642304009434,0.8323166204182275
39,17,2016-10,2017-09,2017-10,2014-12,2015-11,2015-12,100.1,100.5,-0.4000000000000057,1.627959854619079,22,1.627959854619079,0.7594890952244905,1.1206816107921092,0.6480109765330395,0.8843462936625743
39,18,2016-10,2017-09,2017-10,2015-01,2015-12,2016-01,100.1,100.5,-0.4000000000000057,1.4895945998972144,21,1.4895945998972144,0.3348660627805496,1.0254314754159868,0.28571428571473817,0.6555728805653624
39,19,2016-10,2017-09,2017-10,2015-02,2016-01,2016-02,100.1,101.6,-1.5,1.4827093024284161,20,1.4827093024284161,0.6697321255602426,1.020691661816639,0.5714285714287456,0.7960601166226924
39,20,2016-10,2017-09,2017-10,2015-03,2016-02,2016-03,100.1,99.6,0.5,1.216661343171352,19,1.216661343171352,2.141492731514724,0.8375452195489184,1.8271635562813204,1.3323543879151194
39,21,2016-10,2017-09,2017-10,2015-04,2016-03,2016-04,100.1,99.8,0.29999999999999716,1.3381915566264286,18,1.3381915566264286,2.034612533607726,0.9212061740794049,1.7359712773490121,1.3285887257142086
39,22,2016-10,2017-09,2017-10,2015-05,2016-04,2016-05,100.1,99.5,0.5999999999999943,1.3816745734994584,17,1.3816745734994584,1.8442651230599696,0.9511397238859938,1.5735631372385501,1.2623514305622718
39,23,2016-10,2017-09,2017-10,2015-06,2016-05,2016-06,100.1,99.9,0.19999999999998863,1.604663155696635,16,1.604663155696635,1.8211293921837464,1.1046442484453256,1.553823278362136,1.3292337634037308
39,24,2016-10,2017-09,2017-10,2015-07,2016-06,2016-07,100.1,100.2,-0.10000000000000853,1.6816770198036983,15,1.6816770198036983,1.2375264067941052,1.157660310872137,1.055881776834513,1.1067710438533251
39,25,2016-10,2017-09,2017-10,2015-08,2016-07,2016-08,100.1,100.1,0.0,1.5138731352174573,14,1.5138731352174573,0.810060273611048,1.0421447303486333,0.6911592967614074,0.8666520135550204
39,26,2016-10,2017-09,2017-10,2015-09,2016-08,2016-09,100.1,100.7,-0.6000000000000085,1.4472811564391739,13,1.4472811564391739,0.607591276179601,0.9963030556713774,0.518408781226439,0.7573559184489083
39,27,2016-10,2017-09,2017-10,2015-10,2016-09,2016-10,100.1,99.9,0.19999999999998863,1.2124451086772563,12,1.2124451086772563,1.0495281367066076,0.8346427791411197,0.895477969390889,0.8650603742660044
40,0,2016-11,2017-10,2017-11,2013-07,2014-06,2014-07,100.0,100.1,-0.09999999999999432,1.2960657595569818,40,1.2960657595569818,1.2107637960167934,0.8922069294225177,1.0330473929659028,0.9626271611942102
40,1,2016-11,2017-10,2017-11,2013-08,2014-07,2014-08,100.0,100.2,-0.20000000000000284,1.4061036959600721,39,1.4061036959600721,1.1720312197303533,0.9679566424554041,1.0000000000002438,0.9839783212278239
40,2,2016-11,2017-10,2017-11,2013-09,2014-08,2014-09,100.0,100.5,-0.5,1.5923405012531822,38,1.5923405012531822,0.6867416307739331,1.096161378187966,0.5859414145402183,0.8410513963640922
40,3,2016-11,2017-10,2017-11,2013-10,2014-09,2014-10,100.0,100.0,0.0,1.4904071034683775,37,1.4904071034683775,0.6302388268664865,1.0259907999032103,0.537732115200513,0.7818614575518616
40,4,2016-11,2017-10,2017-11,2013-11,2014-10,2014-11,100.0,99.8,0.20000000000000284,0.7189363430073631,36,0.7189363430073631,0.15189781904488944,0.4949131495180529,0.12960219530660053,0.3122576724123267
40,5,2016-11,2017-10,2017-11,2013-12,2014-11,2014-12,100.0,100.3,-0.29999999999999716,0.9456270646947782,35,0.9456270646947782,0.4854795020138988,0.6509662133644718,0.41422062300158724,0.5325934181830295
40,6,2016-11,2017-10,2017-11,2014-01,2014-12,2015-01,100.0,100.3,-0.29999999999999716,1.6473651232713657,34,1.6473651232713657,0.3468798202876356,1.1340401267711084,0.2959646590024505,0.7150023928867795
40,7,2016-11,2017-10,2017-11,2014-02,2015-01,2015-02,100.0,101.2,-1.2000000000000028,1.6658308541760811,33,1.6658308541760811,1.3734832615473047,1.1467518684003835,1.1718828290799574,1.1593173487401705
40,8,2016-11,2017-10,2017-11,2014-03,2015-02,2015-03,100.0,99.5,0.5,1.3756529432323343,32,1.3756529432323343,1.679244014163107,0.9469944556300182,1.4327638939087788,1.1898791747693984
40,9,2016-11,2017-10,2017-11,2014-04,2015-03,2015-04,100.0,99.8,0.20000000000000284,1.2528703368246468,31,1.2528703368246468,0.9266390491997708,0.862471358370708,0.7906265921936675,0.8265489752821877
40,10,2016-11,2017-10,2017-11,2014-05,2015-04,2015-05,100.0,99.8,0.20000000000000284,1.471529770932316,30,1.471529770932316,0.45569345713468995,1.0129957132160625,0.38880658591982004,0.7009011495679413
40,11,2016-11,2017-10,2017-11,2014-06,2015-05,2015-06,100.0,100.0,0.0,1.567130208228048,29,1.567130208228048,0.6782041778691666,1.0788067046585263,0.5786570924496064,0.8287318985540664
40,12,2016-11,2017-10,2017-11,2014-07,2015-06,2015-07,100.0,100.3,-0.29999999999999716,1.4434848726887664,28,1.4434848726887664,0.36770671387964515,0.9936897078198568,0.3137345726714791,0.6537121402456679
40,13,2016-11,2017-10,2017-11,2014-08,2015-07,2015-08,100.0,100.5,-0.5,1.5048775060959905,27,1.5048775060959905,0.3037956380898005,1.0359521721566547,0.2592043906132195,0.6475782813849371
40,14,2016-11,2017-10,2017-11,2014-09,2015-08,2015-09,100.0,100.1,-0.09999999999999432,1.4885520973124284,26,1.4885520973124284,0.7883346617357101,1.0247138204488462,0.6726225790446715,0.8486681997467589
40,15,2016-11,2017-10,2017-11,2014-10,2015-09,2015-10,100.0,99.7,0.29999999999999716,1.4128609282541424,25,1.4128609282541424,0.1674330313898465,0.9726082964567783,0.14285714285700366,0.557732719656891
40,16,2016-11,2017-10,2017-11,2014-11,2015-10,2015-11,100.0,100.0,0.0,1.28482411231128,24,1.28482411231128,0.9042722371588136,0.8844682205670603,0.7715427899327443,0.8280055052499022
40,17,2016-11,2017-10,2017-11,2014-12,2015-11,2015-12,100.0,100.5,-0.5,0.8733920252078856,23,0.8733920252078856,0.36770671387964515,0.6012398763309679,0.3137345726714791,0.4574872245012235
40,18,2016-11,2017-10,2017-11,2015-01,2015-12,2016-01,100.0,100.5,-0.5,1.6178504141108494,22,1.6178504141108494,0.607591276179601,1.1137223089144712,0.518408781226439,0.816065545070455
40,19,2016-11,2017-10,2017-11,2015-02,2016-01,2016-02,100.0,101.6,-1.5999999999999943,1.4809163960673686,21,1.4809163960673686,0.6937596405756846,1.0194574316339984,0.5919293180052538,0.8056933748196261
40,20,2016-11,2017-10,2017-11,2015-03,2016-02,2016-03,100.0,99.6,0.4000000000000057,1.4128742201575561,20,1.4128742201575561,2.4901065623584646,0.9726174465544823,2.1246077070642926,1.5486125768093875
40,21,2016-11,2017-10,2017-11,2015-04,2016-03,2016-04,100.0,99.8,0.20000000000000284,1.261866780403015,19,1.261866780403015,1.396596171334744,0.8686644772318394,1.191603216556293,1.0301338468940662
40,22,2016-11,2017-10,2017-11,2015-05,2016-04,2016-05,100.0,99.5,0.5,1.3641898742499639,18,1.3641898742499639,1.2575029649658822,0.9391033208607337,1.0729261676625814,1.0060147442616576
40,23,2016-11,2017-10,2017-11,2015-06,2016-05,2016-06,100.0,99.9,0.09999999999999432,1.404020568863734,17,1.404020568863734,1.1310027530951914,0.9665226253798693,0.964993708406227,0.9657581668930482
40,24,2016-11,2017-10,2017-11,2015-07,2016-06,2016-07,100.0,100.2,-0.20000000000000284,1.6152657596813211,16,1.6152657596813211,0.5870231424115887,1.1119430422567547,0.500859646509064,0.8064013443829093
40,25,2016-11,2017-10,2017-11,2015-08,2016-07,2016-08,100.0,100.1,-0.09999999999999432,1.6787603274030671,15,1.6787603274030671,0.36770671388043424,1.1556524704893107,0.3137345726721524,0.7346935215807315
40,26,2016-11,2017-10,2017-11,2015-09,2016-08,2016-09,100.0,100.7,-0.7000000000000028,1.4921000117612935,14,1.4921000117612935,0.33486606277997855,1.0271561917814225,0.28571428571425095,0.6564352387478367
40,27,2016-11,2017-10,2017-11,2015-10,2016-09,2016-10,100.0,99.9,0.09999999999999432,1.455430315975761,13,1.455430315975761,1.131002753095378,1.001912907296497,0.9649937084063862,0.9834533078514416
40,28,2016-11,2017-10,2017-11,2015-11,2016-10,2016-11,100.0,100.1,-0.09999999999999432,1.2408407091909717,12,1.2408407091909717,1.0495281367068747,0.8541902066976584,0.8954779693911168,0.8748340880443877
41,0,2016-12,2017-11,2017-12,2013-07,2014-06,2014-07,100.3,100.1,0.20000000000000284,1.6096814867276137,41,1.6096814867276137,1.3480494899889957,1.1080988491760058,1.150182236868628,1.129140543022317
41,1,2016-12,2017-11,2017-12,2013-08,2014-07,2014-08,100.3,100.2,0.09999999999999432,1.2924249704997386,40,1.2924249704997386,1.3480494899889957,0.8897006235491579,1.150182236868628,1.019941430208893
41,2,2016-12,2017-11,2017-12,2013-09,2014-08,2014-09,100.3,100.5,-0.20000000000000284,1.4018185094990518,39,1.4018185094990518,0.890582556382987,0.9650067357657184,0.7598624860761802,0.8624346109209493
41,3,2016-12,2017-11,2017-12,2013-10,2014-09,2014-10,100.3,100.0,0.29999999999999716,1.6134894267932371,38,1.6134894267932371,0.8300355207861164,1.1107202211922962,0.708202569021398,0.9094613951068471
41,4,2016-12,2017-11,2017-12,2013-11,2014-10,2014-11,100.3,99.8,0.5,1.4818422652748022,37,1.4818422652748022,0.16743303139013205,1.0200947966106748,0.1428571428572473,0.5814759697339611
41,5,2016-12,2017-11,2017-12,2013-12,2014-11,2014-12,100.3,100.3,0.0,0.709307748916681,36,0.709307748916681,0.3037956380898005,0.4882848605558943,0.2592043906132195,0.3737446255845569
41,6,2016-12,2017-11,2017-12,2014-01,2014-12,2015-01,100.3,100.3,0.0,0.9599085258118089,35,0.9599085258118089,0.45569345713468995,0.660797518972953,0.38880658591982004,0.5248020524463866
41,7,2016-12,2017-11,2017-12,2014-02,2015-01,2015-02,100.3,101.2,-0.9000000000000057,1.708657174258725,34,1.708657174258725,1.2575029649656162,1.1762333505378813,1.0729261676623545,1.1245797591001179
41,8,2016-12,2017-11,2017-12,2014-03,2015-02,2015-03,100.3,99.5,0.7999999999999972,1.643976483658299,33,1.643976483658299,1.8227738285387813,1.131707399653059,1.5552263436792984,1.3434668716661786
41,9,2016-12,2017-11,2017-12,2014-04,2015-03,2015-04,100.3,99.8,0.5,1.3492651826557767,32,1.3492651826557767,0.7594890952244905,0.9288292177439447,0.6480109765330395,0.788420097138492
41,10,2016-12,2017-11,2017-12,2014-05,2015-04,2015-05,100.3,99.8,0.5,1.2366018825507579,31,1.2366018825507579,0.3468798202877734,0.8512722139390871,0.29596465900256813,0.5736184364708277
41,11,2016-12,2017-11,2017-12,2014-06,2015-05,2015-06,100.3,100.0,0.29999999999999716,1.4525718253165973,30,1.4525718253165973,0.45213611857951985,0.9999451327796646,0.3857713949664686,0.6928582638730666
41,12,2016-12,2017-11,2017-12,2014-07,2015-06,2015-07,100.3,100.3,0.0,1.5643662536816907,29,1.5643662536816907,0.1674330313898465,1.0769040084560497,0.14285714285700366,0.6098805756565266
41,13,2016-12,2017-11,2017-12,2014-08,2015-07,2015-08,100.3,100.5,-0.20000000000000284,1.4526384317544005,28,1.4526384317544005,0.4854795020139973,0.9999909844078817,0.41422062300167134,0.7071058037047765
41,14,2016-12,2017-11,2017-12,2014-09,2015-08,2015-09,100.3,100.1,0.20000000000000284,1.5188567128413715,27,1.5188567128413715,1.0126029852673533,1.0455754069609766,0.86397270671729,0.9547740568391333
41,15,2016-12,2017-11,2017-12,2014-10,2015-09,2015-10,100.3,99.7,0.5999999999999943,1.4824444330943252,26,1.4824444330943252,0.15189781904488944,1.0205093267356256,0.12960219530660053,0.575055761021113
41,16,2016-12,2017-11,2017-12,2014-11,2015-10,2015-11,100.3,100.0,0.29999999999999716,1.3920208300311858,25,1.3920208300311858,0.6782041778691666,0.9582620490482182,0.5786570924496064,0.7684595707489124
41,17,2016-12,2017-11,2017-12,2014-12,2015-11,2015-12,100.3,100.5,-0.20000000000000284,1.2811947021004557,24,1.2811947021004557,0.1674330313898465,0.8819697478499652,0.14285714285700366,0.5124134453534844
41,18,2016-12,2017-11,2017-12,2015-01,2015-12,2016-01,100.3,100.5,-0.20000000000000284,0.9205356329399985,23,0.9205356329399985,0.7777258551479405,0.6336933634988918,0.663570937408186,0.6486321504535388
41,19,2016-12,2017-11,2017-12,2015-02,2016-01,2016-02,100.3,101.6,-1.2999999999999972,1.6267614549754277,22,1.6267614549754277,0.9105646960921093,1.1198566368597302,0.7769116391812695,0.9483841380204998
41,20,2016-12,2017-11,2017-12,2015-03,2016-02,2016-03,100.3,99.6,0.7000000000000028,1.5179222945734856,21,1.5179222945734856,2.6982089841698027,1.044932156842347,2.302164770654515,1.673548463748431
41,21,2016-12,2017-11,2017-12,2015-04,2016-03,2016-04,100.3,99.8,0.5,1.3945403847593068,20,1.3945403847593068,1.4708268555196389,0.9599965013095426,1.2549382906868194,1.1074673959981811
41,22,2016-12,2017-11,2017-12,2015-05,2016-04,2016-05,100.3,99.5,0.7999999999999972,1.248175900182757,19,1.248175900182757,1.3734832615475832,0.8592397253530587,1.171882829080195,1.015561277216627
41,23,2016-12,2017-11,2017-12,2015-06,2016-05,2016-06,100.3,99.9,0.3999999999999915,1.3408728247028974,18,1.3408728247028974,1.1303402964488978,0.9230519492183781,0.9644284874162553,0.9437402183173167
41,24,2016-12,2017-11,2017-12,2015-07,2016-06,2016-07,100.3,100.2,0.09999999999999432,1.3945250474146607,17,1.3945250474146607,0.6867416307739284,0.9599859431375739,0.5859414145402142,0.772963678838894
41,25,2016-12,2017-11,2017-12,2015-08,2016-07,2016-08,100.3,100.1,0.20000000000000284,1.6145755512518,16,1.6145755512518,0.5870231424115999,1.1114679052978282,0.5008596465090736,0.8061637759034509
41,26,2016-12,2017-11,2017-12,2015-09,2016-08,2016-09,100.3,100.7,-0.4000000000000057,1.67655957011291,15,1.67655957011291,0.2260680592898584,1.1541374772185011,0.19288569748331832,0.6735115873509098
41,27,2016-12,2017-11,2017-12,2015-10,2016-09,2016-10,100.3,99.9,0.3999999999999915,1.5106765428595128,14,1.5106765428595128,1.353299643135617,1.0399442078587313,1.1546617703983155,1.0973029891285235
41,28,2016-12,2017-11,2017-12,2015-11,2016-10,2016-11,100.3,100.1,0.20000000000000284,1.4497700264739308,13,1.4497700264739308,1.1818333755031687,0.9980163847019979,1.0083633913568946,1.0031898880294463
41,29,2016-12,2017-11,2017-12,2015-12,2016-11,2016-12,100.3,100.2,0.09999999999999432,1.2391595569267257,12,1.2391595569267257,1.3480494899889957,0.8530329076265933,1.150182236868628,1.0016075722476108
42,0,2017-01,2017-12,2018-01,2013-07,2014-06,2014-07,100.6,100.1,0.5,1.6463914423095423,42,1.6463914423095423,1.3201607246511615,1.133369848357548,1.1263869958645043,1.1298784221110263
42,1,2017-01,2017-12,2018-01,2013-08,2014-07,2014-08,100.6,100.2,0.3999999999999915,1.6117724316969615,41,1.6117724316969615,1.2107637960165225,1.109538248046732,1.0330473929656716,1.0712928205062018
42,2,2017-01,2017-12,2018-01,2013-09,2014-08,2014-09,100.6,100.5,0.09999999999999432,1.2982236437759196,40,1.2982236437759196,0.6867416307736499,0.893692409027878,0.5859414145399766,0.7398169117839273
42,3,2017-01,2017-12,2018-01,2013-10,2014-09,2014-10,100.6,100.0,0.5999999999999943,1.3942277132396372,39,1.3942277132396372,0.3468798202876356,0.9597812593787801,0.2959646590024505,0.6278729591906154
42,4,2017-01,2017-12,2018-01,2013-11,2014-10,2014-11,100.6,99.8,0.7999999999999972,1.6190437934624144,38,1.6190437934624144,0.45569345713468995,1.1145438268961358,0.38880658591982004,0.7516752064079779
42,5,2017-01,2017-12,2018-01,2013-12,2014-11,2014-12,100.6,100.3,0.29999999999999716,1.496696991330519,37,1.496696991330519,0.777725855147756,1.0303207357066309,0.6635709374080286,0.8469458365573297
42,6,2017-01,2017-12,2018-01,2014-01,2014-12,2015-01,100.6,100.3,0.29999999999999716,0.7030478799979231,36,0.7030478799979231,0.16743303139013205,0.4839755896833256,0.1428571428572473,0.31341636627028646
42,7,2017-01,2017-12,2018-01,2014-02,2015-01,2015-02,100.6,101.2,-0.6000000000000085,0.7970823388958252,35,0.7970823388958252,1.3394642511201997,0.5487085673231972,1.1428571428572474,0.8457828550902222
42,8,2017-01,2017-12,2018-01,2014-03,2015-02,2015-03,100.6,99.5,1.0999999999999943,1.5727937832527188,34,1.5727937832527188,1.3772953793136886,1.0827054889949344,1.1751354026481444,1.1289204458215394
42,9,2017-01,2017-12,2018-01,2014-04,2015-03,2015-04,100.6,99.8,0.7999999999999972,1.664108404597717,33,1.664108404597717,1.2266631385831486,1.1455661404092956,1.0466130235555189,1.0960895819824072
42,10,2017-01,2017-12,2018-01,2014-05,2015-04,2015-05,100.6,99.8,0.7999999999999972,1.3602871897838025,32,1.3602871897838025,0.7594890952244905,0.9364167271455744,0.6480109765330395,0.7922138518393069
42,11,2017-01,2017-12,2018-01,2014-06,2015-05,2015-06,100.6,100.0,0.5999999999999943,1.2661083572299274,31,1.2661083572299274,0.9105646960919518,0.8715843632088771,0.776911639181135,0.8242480011950061
42,12,2017-01,2017-12,2018-01,2014-07,2015-06,2015-07,100.6,100.3,0.29999999999999716,1.454867951383216,30,1.454867951383216,0.5655013765475112,1.0015257775674453,0.48249685420304145,0.7420113158852434
42,13,2017-01,2017-12,2018-01,2014-08,2015-07,2015-08,100.6,100.5,0.09999999999999432,1.5517841135368,29,1.5517841135368,2.855239780330955e-13,1.0682425091907086,2.4361465226058997e-13,0.5341212545954761
42,14,2017-01,2017-12,2018-01,2014-09,2015-08,2015-09,100.6,100.1,0.5,1.4309797936777804,28,1.4309797936777804,0.5870231424113556,0.9850812571572982,0.500859646508865,0.7429704518330816
42,15,2017-01,2017-12,2018-01,2014-10,2015-09,2015-10,100.6,99.7,0.8999999999999915,1.5319874337626203,27,1.5319874337626203,0.3468798202877734,1.0546145472267112,0.29596465900256813,0.6752896031146397
42,16,2017-01,2017-12,2018-01,2014-11,2015-10,2015-11,100.6,100.0,0.5999999999999943,1.5017910775803522,26,1.5017910775803522,1.1310027530950224,1.0338274860529488,0.9649937084060829,0.9994105972295159
42,17,2017-01,2017-12,2018-01,2014-12,2015-11,2015-12,100.6,100.5,0.09999999999999432,1.39142734354605,25,1.39142734354605,0.5655013765475112,0.9578534951221136,0.48249685420304145,0.7201751746625775
42,18,2017-01,2017-12,2018-01,2015-01,2015-12,2016-01,100.6,100.5,0.09999999999999432,1.2645723213964484,24,1.2645723213964484,0.3037956380898005,0.8705269617580897,0.2592043906132195,0.5648656761856546
42,19,2017-01,2017-12,2018-01,2015-02,2016-01,2016-02,100.6,101.6,-1.0,0.9109002828568362,23,0.9109002828568362,0.45213611857973124,0.6270604237362152,0.385771394966649,0.5064159093514321
42,20,2017-01,2017-12,2018-01,2015-03,2016-02,2016-03,100.6,99.6,1.0,1.5461670550650186,22,1.5461670550650186,2.2155237836201827,1.0643757466792076,1.8903283004103284,1.4773520235447681
42,21,2017-01,2017-12,2018-01,2015-04,2016-03,2016-04,100.6,99.8,0.7999999999999972,1.5350603633178432,21,1.5350603633178432,1.5824764150282062,1.0567299406954302,1.3501998823825436,1.2034649115389868
42,22,2017-01,2017-12,2018-01,2015-05,2016-04,2016-05,100.6,99.5,1.0999999999999943,1.4077366755690073,20,1.4077366755690073,1.396596171334744,0.9690807796467112,1.191603216556293,1.080341998101502
42,23,2017-01,2017-12,2018-01,2015-06,2016-05,2016-06,100.6,99.9,0.6999999999999886,1.2875677510661807,19,1.2875677510661807,1.387519281150799,0.8863569314529889,1.1838586360100212,1.035107783731505
42,24,2017-01,2017-12,2018-01,2015-07,2016-06,2016-07,100.6,100.2,0.3999999999999915,1.3526268111835849,18,1.3526268111835849,0.7883346617355117,0.9311433505296762,0.6726225790445022,0.8018829647870892
42,25,2017-01,2017-12,2018-01,2015-08,2016-07,2016-08,100.6,100.1,0.5,1.3954080673432152,17,1.3954080673432152,0.3677067138801653,0.9605938108273613,0.3137345726719229,0.6371641917496421
42,26,2017-01,2017-12,2018-01,2015-09,2016-08,2016-09,100.6,100.7,-0.10000000000000853,1.624448254297028,16,1.624448254297028,0.45213611857973124,1.118264237971638,0.385771394966649,0.7520178164691436
42,27,2017-01,2017-12,2018-01,2015-10,2016-09,2016-10,100.6,99.9,0.6999999999999886,1.641211114382374,15,1.641211114382374,0.9042722371592512,1.1298037295559216,0.7715427899331178,0.9506732597445197
42,28,2017-01,2017-12,2018-01,2015-11,2016-10,2016-11,100.6,100.1,0.5,1.516424113039184,14,1.516424113039184,1.1740462848227,1.043900814152688,1.0017192930177206,1.0228100535852043
42,29,2017-01,2017-12,2018-01,2015-12,2016-11,2016-12,100.6,100.2,0.3999999999999915,1.4506404414013032,13,1.4506404414013032,1.2107637960165225,0.9986155751550656,1.0330473929656716,1.0158314840603686
42,30,2017-01,2017-12,2018-01,2016-01,2016-12,2017-01,100.6,101.0,-0.4000000000000057,1.2442446806191312,12,1.2442446806191312,0.6867416307739284,0.8565334881811523,0.5859414145402142,0.7212374513606832
43,0,2017-02,2018-01,2018-02,2013-07,2014-06,2014-07,101.2,100.1,1.1000000000000085,1.2771981213677965,43,1.2771981213677965,2.126656212027017,0.8792185162883089,1.8145047471660445,1.3468616317271767
43,1,2017-02,2018-01,2018-02,2013-08,2014-07,2014-08,101.2,100.2,1.0,1.6842840589002024,42,1.6842840589002024,1.9922138203061484,1.1594549870527435,1.6997958644522955,1.4296254257525196
43,2,2017-02,2018-01,2018-02,2013-09,2014-08,2014-09,101.2,100.5,0.7000000000000028,1.7770194514676294,41,1.7770194514676294,1.4708268555196302,1.2232936921811448,1.2549382906868118,1.2391159914339784
43,3,2017-02,2018-01,2018-02,2013-10,2014-09,2014-10,101.2,100.0,1.2000000000000028,1.4819086704674118,40,1.4819086704674118,0.8508339717250265,1.0201405097024365,0.725948214861532,0.8730443622819843
43,4,2017-02,2018-01,2018-02,2013-11,2014-10,2014-11,101.2,99.8,1.4000000000000057,1.4054541851608828,39,1.4054541851608828,1.1310027530950224,0.9675095215963749,0.9649937084060829,0.9662516150012289
43,5,2017-02,2018-01,2018-02,2013-12,2014-11,2014-12,101.2,100.3,0.9000000000000057,1.6419314904127587,38,1.6419314904127587,1.3149041849360301,1.1302996337809654,1.1219020131894335,1.1261008234851995
43,6,2017-02,2018-01,2018-02,2014-01,2014-12,2015-01,101.2,100.3,0.9000000000000057,1.5505672171762617,37,1.5505672171762617,0.6782041778691666,1.0674048021860636,0.5786570924496064,0.823030947317835
43,7,2017-02,2018-01,2018-02,2014-02,2015-01,2015-02,101.2,101.2,0.0,0.952895855156461,36,0.952895855156461,0.810060273611048,0.6559700221377632,0.6911592967614074,0.6735646594495853
43,8,2017-02,2018-01,2018-02,2014-03,2015-02,2015-03,101.2,99.5,1.7000000000000028,0.7296411700649248,35,0.7296411700649248,1.0406394608630447,0.50228231331904,0.8878939770074692,0.6950881451632547
43,9,2017-02,2018-01,2018-02,2014-04,2015-03,2015-04,101.2,99.8,1.4000000000000057,1.4944850613674754,34,1.4944850613674754,1.7447438262123145,1.0287980512086627,1.4886496168712549,1.2587238340399587
43,10,2017-02,2018-01,2018-02,2014-05,2015-04,2015-05,101.2,99.8,1.4000000000000057,1.6314149763337815,33,1.6314149763337815,1.387519281150799,1.1230601039458126,1.1838586360100212,1.153459369977917
43,11,2017-02,2018-01,2018-02,2014-06,2015-05,2015-06,101.2,100.0,1.2000000000000028,1.415049723904014,32,1.415049723904014,1.2266631385831097,0.9741150553781565,1.0466130235554856,1.010364039466821
43,12,2017-02,2018-01,2018-02,2014-07,2015-06,2015-07,101.2,100.3,0.9000000000000057,1.1412391400714705,31,1.1412391400714705,0.9709590040280931,0.7856248507390607,0.8284412460034267,0.8070330483712438
43,13,2017-02,2018-01,2018-02,2014-08,2015-07,2015-08,101.2,100.5,0.7000000000000028,1.4112779335355992,30,1.4112779335355992,0.810060273610576,0.9715185686812321,0.6911592967610046,0.8313389327211184
43,14,2017-02,2018-01,2018-02,2014-09,2015-08,2015-09,101.2,100.1,1.1000000000000085,1.5256491501527862,29,1.5256491501527862,1.1818333755028854,1.050251295967553,1.008363391356653,1.029307343662103
43,15,2017-02,2018-01,2018-02,2014-10,2015-09,2015-10,101.2,99.7,1.5,1.5909638483956743,28,1.5909638483956743,0.9105646960917944,1.0952136953950053,0.7769116391810007,0.936062667288003
43,16,2017-02,2018-01,2018-02,2014-11,2015-10,2015-11,101.2,100.0,1.2000000000000028,1.5967710984559549,27,1.5967710984559549,1.3670803714040698,1.0992113851005358,1.16641975775946,1.132815571429998
43,17,2017-02,2018-01,2018-02,2014-12,2015-11,2015-12,101.2,100.5,0.7000000000000028,1.4203787264346408,26,1.4203787264346408,0.9709590040280931,0.9777835212331302,0.8284412460034267,0.9031123836182784
43,18,2017-02,2018-01,2018-02,2015-01,2015-12,2016-01,101.2,100.5,0.7000000000000028,1.3721531771078097,25,1.3721531771078097,0.6867416307742068,0.944585229427849,0.5859414145404518,0.7652633219841504
43,19,2017-02,2018-01,2018-02,2015-02,2016-01,2016-02,101.2,101.6,-0.3999999999999915,1.2081931732931523,24,1.2081931732931523,1.0160169621847108,0.8317157623711905,0.8668855787124096,0.8493006705418
43,20,2017-02,2018-01,2018-02,2015-03,2016-02,2016-03,101.2,99.6,1.6000000000000085,1.0036291953701026,23,1.0036291953701026,2.2606805928975846,0.6908946680190288,1.9288569748323305,1.3098758214256796
43,21,2017-02,2018-01,2018-02,2015-04,2016-03,2016-04,101.2,99.8,1.4000000000000057,1.45822008625428,22,1.45822008625428,2.387338887362352,1.0038333749545907,2.0369243132552253,1.520378844104908
43,22,2017-02,2018-01,2018-02,2015-05,2016-04,2016-05,101.2,99.5,1.7000000000000028,1.5047601397194934,21,1.5047601397194934,2.2065268762496584,1.0358713775722597,1.8826519627675509,1.4592616701699053
43,23,2017-02,2018-01,2018-02,2015-06,2016-05,2016-06,101.2,99.9,1.2999999999999972,1.4015610855032492,20,1.4015610855032492,2.141492731514724,0.9648295260283566,1.8271635562813204,1.3959965411548385
43,24,2017-02,2018-01,2018-02,2015-07,2016-06,2016-07,101.2,100.2,1.0,1.2448578732539606,19,1.2448578732539606,1.5824764150284032,0.8569556077486444,1.3501998823827117,1.103577745065678
43,25,2017-02,2018-01,2018-02,2015-08,2016-07,2016-08,101.2,100.1,1.1000000000000085,1.377373037535255,18,1.377373037535255,1.1740462848227,0.9481785622581037,1.0017192930177206,0.9749489276379122
43,26,2017-02,2018-01,2018-02,2015-09,2016-08,2016-09,101.2,100.7,0.5,1.5175549877264716,17,1.5175549877264716,0.8300355207860014,1.0446793041520313,0.7082025690212999,0.8764409365866656
43,27,2017-02,2018-01,2018-02,2015-10,2016-09,2016-10,101.2,99.9,1.2999999999999972,1.563777472454015,16,1.563777472454015,1.348049489988998,1.0764986936119745,1.1501822368686303,1.1133404652403023
