sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance
209,166,2017-06,2018-05,2018-06,2013-11,2014-10,2014-11,101.9,101.4,0.5,1.505708,1.505708,1.0663100508783394,1.0170287410241292,0.8807100392990325,0.9488693901615808
209,167,2017-06,2018-05,2018-06,2013-12,2014-11,2014-12,101.9,101.5,0.4,1.686209,1.686209,0.9406862901935136,1.1389479343760913,0.7769521246864013,0.9579500295312463
209,168,2017-06,2018-05,2018-06,2014-01,2014-12,2015-01,101.9,100.8,1.1,1.655325,1.655325,0.6718913477461413,1.1180873720108855,0.5549431469681408,0.8365152594895131
209,169,2017-06,2018-05,2018-06,2014-02,2015-01,2015-02,101.9,101.4,0.5,1.636576,1.636576,1.6565354223620845,1.1054233814725731,1.3682018431008929,1.236812612286733
209,170,2017-06,2018-05,2018-06,2014-03,2015-02,2015-03,101.9,101.4,0.5,1.628321,1.628321,0.663119427488786,1.0998475511939572,0.5476980513899647,0.823772801291961
209,171,2017-06,2018-05,2018-06,2014-04,2015-03,2015-04,101.9,101.5,0.4,1.671538,1.671538,0.7105283499164328,1.1290384242588807,0.586855061961125,0.8579467431100029
209,172,2017-06,2018-05,2018-06,2014-05,2015-04,2015-05,101.9,101.2,0.7,1.864309,1.864309,0.5924206691045261,1.2592453750328438,0.48930499186313625,0.87427518344799
209,173,2017-06,2018-05,2018-06,2014-06,2015-05,2015-06,101.9,101.4,0.5,1.59369,1.59369,1.1618475830550425,1.0764560819778763,0.9596184802806854,1.0180372811292808
209,174,2017-06,2018-05,2018-06,2014-07,2015-06,2015-07,101.9,101.6,0.3,1.638592,1.638592,1.0366668674660628,1.1067850863595132,0.856226495130552,0.9815057907450326
209,175,2017-06,2018-05,2018-06,2014-08,2015-07,2015-08,101.9,102.0,-0.1,1.498974,1.498974,1.0050009755251172,1.012480268450392,0.8300723114456314,0.9212762899480117
209,176,2017-06,2018-05,2018-06,2014-09,2015-08,2015-09,101.9,101.6,0.3,1.670376,1.670376,1.0050009755251172,1.1282535526921027,0.8300723114456314,0.9791629320688671
209,177,2017-06,2018-05,2018-06,2014-10,2015-09,2015-10,101.9,101.3,0.6,1.311546,1.311546,1.005000975525152,0.8858822408961315,0.8300723114456602,0.8579772761708959
209,178,2017-06,2018-05,2018-06,2014-11,2015-10,2015-11,101.9,101.5,0.4,1.195663,1.195663,1.308326100750719,0.8076092015046298,1.0806012103693303,0.9441052059369801
209,179,2017-06,2018-05,2018-06,2014-12,2015-11,2015-12,101.9,101.6,0.3,0.725675,0.725675,1.109319650535191,0.49015634614592263,0.9162334653164651,0.7031949057311939
209,180,2017-06,2018-05,2018-06,2015-01,2015-12,2016-01,101.9,101.8,0.1,1.330158,1.330158,1.0253909910543468,0.8984536949416311,0.8469132775072976,0.8726834862244643
209,181,2017-06,2018-05,2018-06,2015-02,2016-01,2016-02,101.9,102.3,-0.4,1.519212,1.519212,0.7548692986649842,1.0261500023302985,0.6234781048394377,0.824814053584868
209,182,2017-06,2018-05,2018-06,2015-03,2016-02,2016-03,101.9,102.3,-0.4,1.370967,1.370967,0.9993090481979745,0.9260180871693763,0.8253711107621662,0.8756945989657712
209,183,2017-06,2018-05,2018-06,2015-04,2016-03,2016-04,101.9,102.3,-0.4,1.267813,1.267813,0.9047649144417219,0.8563428362232414,0.7472831590567738,0.8018129976400076
209,184,2017-06,2018-05,2018-06,2015-05,2016-04,2016-05,101.9,102.0,-0.1,1.164408,1.164408,0.8496147008451238,0.7864980476150916,0.7017322925484812,0.7441151700817864
209,185,2017-06,2018-05,2018-06,2015-06,2016-05,2016-06,101.9,101.9,0.0,0.910323,0.910323,0.3315597137444072,0.6148766258898194,0.2738490256949941,0.4443628257924067
209,186,2017-06,2018-05,2018-06,2015-07,2016-06,2016-07,101.9,101.8,0.1,1.081151,1.081151,0.18657255036123452,0.7302622024901098,0.15409806746678714,0.44218013497844844
209,187,2017-06,2018-05,2018-06,2015-08,2016-07,2016-08,101.9,101.3,0.6,1.136571,1.136571,0.12940616548541642,0.7676955779039066,0.10688196082961007,0.43728876936675837
209,188,2017-06,2018-05,2018-06,2015-09,2016-08,2016-09,101.9,101.9,0.0,1.248496,1.248496,0.8274248637064335,0.8432951907366243,0.6834047785928946,0.7633499846647595
209,189,2017-06,2018-05,2018-06,2015-10,2016-09,2016-10,101.9,102.1,-0.2,1.263808,1.263808,0.1709600284464453,0.8536376635683829,0.14120303306492177,0.4974203483166523
209,190,2017-06,2018-05,2018-06,2015-11,2016-10,2016-11,101.9,102.3,-0.4,1.478286,1.478286,0.5411252810465084,0.9985065825867935,0.44693798688627867,0.7227222847365361
209,191,2017-06,2018-05,2018-06,2015-12,2016-11,2016-12,101.9,102.1,-0.2,1.679947,1.679947,0.9137178670876505,1.1347182736608046,0.7546777768512353,0.94469802525602
209,192,2017-06,2018-05,2018-06,2016-01,2016-12,2017-01,101.9,102.5,-0.6,1.404068,1.404068,0.7016926260620662,0.9483761196409045,0.5795572683253952,0.7639666939831499
209,193,2017-06,2018-05,2018-06,2016-02,2017-01,2017-02,101.9,100.8,1.1,1.405664,1.405664,1.3265050702293464,0.9494541360097319,1.0956159810832984,1.0225350585465152
209,194,2017-06,2018-05,2018-06,2016-03,2017-02,2017-03,101.9,100.9,1.0,1.343033,1.343033,1.6856242705561857,0.9071500989194844,1.39222753864328,1.1496888187813823
209,195,2017-06,2018-05,2018-06,2016-04,2017-03,2017-04,101.9,101.2,0.7,1.385456,1.385456,1.489014909892828,0.9358046655954049,1.2298396500420692,1.082822157818737
209,196,2017-06,2018-05,2018-06,2016-05,2017-04,2017-05,101.9,101.5,0.4,1.298713,1.298713,1.0157345364826675,0.8772142057700894,0.838937608068275,0.8580759069191821
209,197,2017-06,2018-05,2018-06,2016-06,2017-05,2017-06,101.9,101.5,0.4,1.836956,1.836956,0.5924206691045261,1.240769822566341,0.48930499186313625,0.8650374072147387
210,162,2017-07,2018-06,2018-07,2013-07,2014-06,2014-07,102.1,102.3,-0.2,1.71161,1.71161,1.9287493418891781,1.1561050106822237,1.5930346968913742,1.374569853786799
210,163,2017-07,2018-06,2018-07,2013-08,2014-07,2014-08,102.1,102.0,0.1,1.541464,1.541464,1.8479517034746995,1.0411800901994397,1.5263005502473757,1.2837403202234077
210,164,2017-07,2018-06,2018-07,2013-09,2014-08,2014-09,102.1,101.6,0.5,1.787757,1.787757,1.6045599373359802,1.2075384144648724,1.3252731176122599,1.2664057660385661
210,165,2017-07,2018-06,2018-07,2013-10,2014-09,2014-10,102.1,101.6,0.5,1.441508,1.441508,1.3658480537938056,0.9736649246840757,1.1281109956174429,1.0508879601507592
210,166,2017-07,2018-06,2018-07,2013-11,2014-10,2014-11,102.1,101.4,0.7,1.58011,1.58011,1.0518511852332593,1.0672834865589056,0.8687678578293853,0.9680256721941454
210,167,2017-07,2018-06,2018-07,2013-12,2014-11,2014-12,102.1,101.5,0.6,1.416336,1.416336,1.0115692471964859,0.9566625261652,0.8354973215513252,0.8960799238582626
210,168,2017-07,2018-06,2018-07,2014-01,2014-12,2015-01,102.1,100.8,1.3,1.647247,1.647247,0.7565048077393461,1.1126310961791885,0.6248289401428925,0.8687300181610405
210,169,2017-07,2018-06,2018-07,2014-02,2015-01,2015-02,102.1,101.4,0.7,1.583911,1.583911,1.819716192124258,1.0698508676478238,1.5029796612708608,1.2864152644593423
210,170,2017-07,2018-06,2018-07,2014-03,2015-02,2015-03,102.1,101.4,0.7,1.629182,1.629182,0.837205288630031,1.1004291126560877,0.6914828403271223,0.895955976491605
210,171,2017-07,2018-06,2018-07,2014-04,2015-03,2015-04,102.1,101.5,0.6,1.587978,1.587978,0.8962416476846821,1.0725979181315464,0.7402434367974128,0.9064206774644796
210,172,2017-07,2018-06,2018-07,2014-05,2015-04,2015-05,102.1,101.2,0.9,1.67249,1.67249,0.7783260470163226,1.1296814515666023,0.6428520137183025,0.8862667326424524
210,173,2017-07,2018-06,2018-07,2014-06,2015-05,2015-06,102.1,101.4,0.7,1.852253,1.852253,1.3480712945922557,1.2511021636653097,1.1134284271823895,1.1822652954238495
210,174,2017-07,2018-06,2018-07,2014-07,2015-06,2015-07,102.1,101.6,0.5,1.529673,1.529673,1.2108302259783823,1.0332158727778578,1.000075292385617,1.0166455825817375
210,175,2017-07,2018-06,2018-07,2014-08,2015-07,2015-08,102.1,102.0,0.1,1.568161,1.568161,1.148059749696447,1.059212548218605,0.9482305324234045,1.0037215403210047
210,176,2017-07,2018-06,2018-07,2014-09,2015-08,2015-09,102.1,101.6,0.5,1.371483,1.371483,1.048383437577503,0.926366618777343,0.8659037000999663,0.8961351594386546
210,177,2017-07,2018-06,2018-07,2014-10,2015-09,2015-10,102.1,101.3,0.8,1.647484,1.647484,1.1480597496964804,1.1127911775572663,0.948230532423432,1.0305108549903492
210,178,2017-07,2018-06,2018-07,2014-11,2015-10,2015-11,102.1,101.5,0.6,1.277815,1.277815,1.4815854352451838,0.8630986756474346,1.223703336402797,1.0434010060251158
210,179,2017-07,2018-06,2018-07,2014-12,2015-11,2015-12,102.1,101.6,0.5,1.191942,1.191942,1.2652194676277384,0.8050958563239238,1.0449976403565397,0.9250467483402318
210,180,2017-07,2018-06,2018-07,2015-01,2015-12,2016-01,102.1,101.8,0.3,0.666409,0.666409,1.1675453893032617,0.4501251944448385,0.9643245366107874,0.7072248655278129
210,181,2017-07,2018-06,2018-07,2015-02,2016-01,2016-02,102.1,102.3,-0.2,1.463771,1.463771,0.8572533443849515,0.988702442490596,0.7080413675183845,0.8483719050044902
210,182,2017-07,2018-06,2018-07,2015-03,2016-02,2016-03,102.1,102.3,-0.2,1.494421,1.494421,0.9254812829082251,1.009404949824282,0.7643936736498215,0.8868993117370518
210,183,2017-07,2018-06,2018-07,2015-04,2016-03,2016-04,102.1,102.3,-0.2,1.392895,1.392895,0.8018757199694722,0.9408293296102593,0.6623026729097482,0.8015660012600038
210,184,2017-07,2018-06,2018-07,2015-05,2016-04,2016-05,102.1,102.0,0.1,1.291627,1.291627,0.718665201546544,0.87242797520022,0.593575627816265,0.7330018015082425
210,185,2017-07,2018-06,2018-07,2015-06,2016-05,2016-06,102.1,101.9,0.2,1.227156,1.227156,0.19747355636819558,0.8288811122210987,0.16310166395439546,0.4959913880877471
210,186,2017-07,2018-06,2018-07,2015-07,2016-06,2016-07,102.1,101.8,0.3,0.949841,0.949841,0.0,0.641569013648795,0.0,0.3207845068243975
210,187,2017-07,2018-06,2018-07,2015-08,2016-07,2016-08,102.1,101.3,0.8,1.117663,1.117663,0.17096002844643604,0.754924190998023,0.1412030330649141,0.44806361203146855
210,188,2017-07,2018-06,2018-07,2015-09,2016-08,2016-09,102.1,101.9,0.2,1.145863,1.145863,0.9984133617730494,0.7739718486427194,0.8246313259070523,0.7993015872748859
210,189,2017-07,2018-06,2018-07,2015-10,2016-09,2016-10,102.1,102.1,0.0,1.276003,1.276003,0.043135388495175585,0.861874762326435,0.03562732027656707,0.44875104130150106
210,190,2017-07,2018-06,2018-07,2015-11,2016-10,2016-11,102.1,102.3,-0.2,1.339339,1.339339,0.35526417495819884,0.9046549908577999,0.293427530980548,0.599041260919174
210,191,2017-07,2018-06,2018-07,2015-12,2016-11,2016-12,102.1,102.1,0.0,1.54173,1.54173,0.7273507672802105,1.0413597595942445,0.6007493995839894,0.821054579589117
210,192,2017-07,2018-06,2018-07,2016-01,2016-12,2017-01,102.1,102.5,-0.4,1.761712,1.761712,0.5266795994099559,1.189946349097634,0.4350066946403229,0.8124765218689785
210,193,2017-07,2018-06,2018-07,2016-02,2017-01,2017-02,102.1,100.8,1.3,1.429975,1.429975,1.140022780146907,0.9658749730664771,0.941592463353353,0.953733718209915
210,194,2017-07,2018-06,2018-07,2016-03,2017-02,2017-03,102.1,100.9,1.2,1.401718,1.401718,1.8351163553118788,0.9467888148371797,1.5156992997240564,1.231244057280618
210,195,2017-07,2018-06,2018-07,2016-04,2017-03,2017-04,102.1,101.2,0.9,1.326368,1.326368,1.6555523088970128,0.8958937437900921,1.3673898485991571,1.1316417961946246
210,196,2017-07,2018-06,2018-07,2016-05,2017-04,2017-05,102.1,101.5,0.6,1.34186,1.34186,1.1967201991250354,0.9063577974153275,0.9884212314543848,0.9473895144348561
210,197,2017-07,2018-06,2018-07,2016-06,2017-05,2017-06,102.1,101.5,0.6,1.266207,1.266207,0.7783260470163226,0.8552580653658873,0.6428520137183025,0.749055039542095
210,198,2017-07,2018-06,2018-07,2016-07,2017-06,2017-07,102.1,101.4,0.7,1.835397,1.835397,0.827006184118561,1.2397167978050614,0.6830589736218309,0.9613878857134461
211,162,2017-08,2018-07,2018-08,2013-07,2014-06,2014-07,102.3,102.3,0.0,1.540071,1.540071,1.693349504203799,1.0402391899477,1.3986081320023875,1.2194236609750437
211,163,2017-08,2018-07,2018-08,2013-08,2014-07,2014-08,102.3,102.0,0.3,1.716488,1.716488,1.6088297866129686,1.1593998501854446,1.3287997645958833,1.244099807390664
211,164,2017-08,2018-07,2018-08,2013-09,2014-08,2014-09,102.3,101.6,0.7,1.562875,1.562875,1.4544738938888488,1.0556421255835033,1.2013107812226906,1.1284764534030969
211,165,2017-08,2018-07,2018-08,2013-10,2014-09,2014-10,102.3,101.6,0.7,1.747384,1.747384,1.393547299630755,1.1802685179368821,1.150988960492217,1.1656287392145495
211,166,2017-08,2018-07,2018-08,2013-11,2014-10,2014-11,102.3,101.4,0.9,1.316871,1.316871,1.1344695428293854,0.8894790060364863,0.9370058125456234,0.9132424092910549
211,167,2017-08,2018-07,2018-08,2013-12,2014-11,2014-12,102.3,101.5,0.8,1.496433,1.496433,1.2357317604422917,1.0107639529158114,1.0206425105021966,1.015703231709004
211,168,2017-08,2018-07,2018-08,2014-01,2014-12,2015-01,102.3,100.8,1.5,1.368831,1.368831,1.015734536482683,0.9245753284201184,0.8389376080682879,0.8817564682442032
211,169,2017-08,2018-07,2018-08,2014-02,2015-01,2015-02,102.3,101.4,0.9,1.608204,1.608204,2.1558664769227125,1.0862595466252212,1.7806202314702746,1.4334398890477478
211,170,2017-08,2018-07,2018-08,2014-03,2015-02,2015-03,102.3,101.4,0.9,1.592514,1.592514,1.1914611904063548,1.0756617541271614,0.9840775963442328,1.029869675235697
211,171,2017-08,2018-07,2018-08,2014-04,2015-03,2015-04,102.3,101.5,0.8,1.57897,1.57897,1.2597774902342451,1.0665134748668859,1.0405028837703667,1.0535081793186263
211,172,2017-08,2018-07,2018-08,2014-05,2015-04,2015-05,102.3,101.2,1.1,1.59682,1.59682,1.140022780146907,1.078570236886667,0.941592463353353,1.0100813501200099
211,173,2017-08,2018-07,2018-08,2014-06,2015-05,2015-06,102.3,101.4,0.9,1.607053,1.607053,1.7100341702203694,1.0854821049958225,1.4123886950300368,1.2489354000129298
211,174,2017-08,2018-07,2018-08,2014-07,2015-06,2015-07,102.3,101.6,0.7,1.822831,1.822831,1.5532894039115765,1.2312291075226767,1.2829266411161466,1.2570778743194118
211,175,2017-08,2018-07,2018-08,2014-08,2015-07,2015-08,102.3,102.0,0.3,1.311497,1.311497,1.4461300705653446,0.8858491439023517,1.1944192687952362,1.040134206348794
211,176,2017-08,2018-07,2018-08,2014-09,2015-08,2015-09,102.3,101.6,0.7,1.338759,1.338759,1.1977028475104539,0.9042632305232635,0.989232841827396,0.9467480361753298
211,177,2017-08,2018-07,2018-08,2014-10,2015-09,2015-10,102.3,101.3,1.0,1.297651,1.297651,1.4461300705653748,0.8764968790885764,1.1944192687952613,1.0354580739419188
211,178,2017-08,2018-07,2018-08,2014-11,2015-10,2015-11,102.3,101.5,0.8,1.635777,1.635777,1.8210665494036216,1.1048836978393066,1.5040949777884127,1.3044893378138598
211,179,2017-08,2018-07,2018-08,2014-12,2015-11,2015-12,102.3,101.6,0.7,1.268024,1.268024,1.5800387982299542,0.8564853559311502,1.3050200839210402,1.0807527199260951
211,180,2017-08,2018-07,2018-08,2015-01,2015-12,2016-01,102.3,101.8,0.5,1.129109,1.129109,1.4638734727754856,0.7626553785654412,1.2090742862968717,0.9858648324311565
211,181,2017-08,2018-07,2018-08,2015-02,2016-01,2016-02,102.3,102.3,0.0,0.666475,0.666475,1.109319650535191,0.4501697740691133,0.9162334653164651,0.6832016196927893
211,182,2017-08,2018-07,2018-08,2015-03,2016-02,2016-03,102.3,102.3,0.0,1.402483,1.402483,0.8638739254500764,0.947305533209456,0.7135095821387435,0.8304075576740997
211,183,2017-08,2018-07,2018-08,2015-04,2016-03,2016-04,102.3,102.3,0.0,1.471727,1.471727,0.6885901389839388,0.99407631356227,0.5687353766063898,0.78140584508433
211,184,2017-08,2018-07,2018-08,2015-05,2016-04,2016-05,102.3,102.0,0.3,1.379434,1.379434,0.5436293336509456,0.9317371126047538,0.44900618859350644,0.6903716505991301
211,185,2017-08,2018-07,2018-08,2015-06,2016-05,2016-06,102.3,101.9,0.4,1.389672,1.389672,0.3071652523452661,0.9386523579581721,0.2537006204166052,0.5961764891873886
211,186,2017-08,2018-07,2018-08,2015-07,2016-06,2016-07,102.3,101.8,0.5,1.312791,1.312791,0.36367538364007934,0.8867231747176794,0.30037469979197334,0.5935489372548264
211,187,2017-08,2018-07,2018-08,2015-08,2016-07,2016-08,102.3,101.3,1.0,1.006621,1.006621,0.5078672682413298,0.6799209995021942,0.4194688040341342,0.5496949017681643
211,188,2017-08,2018-07,2018-08,2015-09,2016-08,2016-09,102.3,101.9,0.4,1.154972,1.154972,1.348499416444934,0.7801245122414974,1.113782030914612,0.9469532715780546
211,189,2017-08,2018-07,2018-08,2015-10,2016-09,2016-10,102.3,102.1,0.2,1.176461,1.176461,0.38359494077839557,0.7946392326360675,0.3168270946049595,0.5557331636205135
211,190,2017-08,2018-07,2018-08,2015-11,2016-10,2016-11,102.3,102.3,0.0,1.380631,1.380631,0.021567694247551013,0.9325456248813743,0.017813660138253157,0.4751796425098137
211,191,2017-08,2018-07,2018-08,2015-12,2016-11,2016-12,102.3,102.1,0.2,1.406644,1.406644,0.36367538364013124,0.9501160758853278,0.3003746997920162,0.625245387838672
211,192,2017-08,2018-07,2018-08,2016-01,2016-12,2017-01,102.3,102.5,-0.2,1.64411,1.64411,0.2588123309708696,1.110512213128429,0.2137639216592505,0.6621380673938397
211,193,2017-08,2018-07,2018-08,2016-02,2017-01,2017-02,102.3,100.8,1.5,1.762328,1.762328,0.7783260470163226,1.1903624255908658,0.6428520137183025,0.9166072196545841
211,194,2017-08,2018-07,2018-08,2016-03,2017-02,2017-03,102.3,100.9,1.4,1.471269,1.471269,2.1523033724266205,0.9937669579877568,1.7776773145408178,1.3857221362642873
211,195,2017-08,2018-07,2018-08,2016-04,2017-03,2017-04,102.3,101.2,1.1,1.408448,1.408448,1.9968267235460442,0.9513345856155061,1.6492626518140596,1.300298618714783
211,196,2017-08,2018-07,2018-08,2016-05,2017-04,2017-05,102.3,101.5,0.8,1.278548,1.278548,1.5562256241792354,0.8635937796564263,1.2853517881596264,1.0744727839080264
211,197,2017-08,2018-07,2018-08,2016-06,2017-05,2017-06,102.3,101.5,0.8,1.304935,1.304935,1.140022780146907,0.8814168485312702,0.941592463353353,0.9115046559423117
211,198,2017-08,2018-07,2018-08,2016-07,2017-06,2017-07,102.3,101.4,0.9,1.230065,1.230065,1.184841338209012,0.8308459929334541,0.9786099837262393,0.9047279883298467
211,199,2017-08,2018-07,2018-08,2016-08,2017-07,2017-08,102.3,101.8,0.5,1.850876,1.850876,1.370656066540458,1.2501720705952124,1.1320821343041376,1.191127102449675
